Drexel ID,Last Name,First Name,Middle Name,Date of Birth,Chosen Name,Personal Pronouns,Email,Department,Gender,Marital Status,Ethnicity,Race,Living Address,Mailing Address,Phone Number,Role
kdo10,O'Connor,Kyle,D,8/13/1964,Kyle,,kdo10@drexel.edu,Chemical and Biological Engineering,,Seperated,Hispanic or Latino,White,22062 Cameron Street,2632 Jackson Street East,691-669-9431,Professor
rss53,Schade,Rachel,S,9/7/1956,Rachel,,rss53@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Non Hispanic,Other,43626 Bryant Street,43626 Bryant Street,388-744-9814,Professor
els94,Sharpe,Eleanor,L,3/2/1995,Eleanor,,els94@drexel.edu,Sociology,,Married,Hispanic or Latino,Other,2086 Hillside Drive,1780 142nd Avenue,354-872-8351,Professor
bt653,Tucker,Bunny,,9/13/1957,Bunny,,bt653@drexel.edu,Psychological and Brain Sciences,,Single,Hispanic or Latino,Other,474 Merritt Avenue,4444 Central Avenue,828-394-1471,Professor
sjt16,Tickell,Simon,J,10/4/1981,Simon,,sjt16@drexel.edu,Engineering Leadership and Society,,Divorced,Non Hispanic,Asian,2 Sotelo Avenue,2511 Hearst Avenue,793-898-4623,Professor
ae396,E,Allison,,3/4/1994,Allison,,ae396@drexel.edu,Psychological and Brain Sciences,,Divorced,Non Hispanic,Asian,4253 San Juan Avenue,4253 San Juan Avenue,479-522-3882,Professor
bhw46,Woods,Brent,H,5/26/1992,Brent,,bhw46@drexel.edu,Communication,,Single,Non Hispanic,Other,1061 Sumatra Street,1061 Sumatra Street,714-499-4884,Professor
bmh79,Heidelberg,Brea,M,10/10/1984,Brea,,bmh79@drexel.edu,Sociology,,Widow,Non Hispanic,Other,1352 Purdue Street,1352 Purdue Street,354-289-9515,Professor
drm29,McIntosh,Duncan,R,10/22/1992,Duncan,,drm29@drexel.edu,Mechanical Engineering and Mechanics,,Single,Non Hispanic,White,11256 Palos Verdes Court,11256 Palos Verdes Court,303-450-4677,Professor
wec86,Cox,Wendy,E,8/16/1951,Wendy,,wec86@drexel.edu,Engineering Leadership and Society,,Married,Hispanic or Latino,White,826 Webster Street,826 Webster Street,648-829-6538,Professor
jg792,Gailey,Jacquelin,,2/8/1977,Jacquelin,,jg792@drexel.edu,Communication,,Married,Hispanic or Latino,Other,1011 San Jose Street,1011 San Jose Street,769-563-3946,Professor
cw264,Wu,Chen-Yi,,11/23/1988,Chen-Yi,,cw264@drexel.edu,Sociology,,Single,Non Hispanic,Other,2035 Ninth Street,2035 Ninth Street,947-672-8027,Professor
sac93,Cunningham,Stephanie,A,2/3/1979,Stephanie,,sac93@drexel.edu,Sociology,,Married,Non Hispanic,Asian,1797 Pasatiempo Drive,1797 Pasatiempo Drive,526-506-2431,Professor
dml66,Lewis,Danielle,M,5/1/1992,Danielle,,dml66@drexel.edu,Criminology & Justice Studies,,Married,Hispanic or Latino,Other,16303 Mateo Street,16303 Mateo Street,587-518-2678,Professor
rlc22,Casey,Rachel,L,11/17/1954,Rachel,,rlc22@drexel.edu,Global Studies and Modern Languages,,Widow,Non Hispanic,African American/Black,16502 South Main Street,16502 South Main Street,457-589-3762,Professor
am547,Mili,Amel,,5/12/1963,Amel,,am547@drexel.edu,Sociology,,Divorced,Hispanic or Latino,White,2400 Easy Street,2400 Easy Street,343-845-8703,Professor
ws538,Shumar,Wesley,,2/26/1989,Wesley,,ws538@drexel.edu,English & Philosophy,,Married,Hispanic or Latino,Other,6925 Lariat Lane,6925 Lariat Lane,650-186-9821,Professor
ake74,Erickson,Anne,K,9/19/1972,Anne,,ake74@drexel.edu,Global Studies and Modern Languages,,Seperated,Non Hispanic,Asian,1528 Spruce Street,1528 Spruce Street,626-190-2030,Professor
ma865,A,Mariangeles,,5/2/1951,Mariangeles,,ma865@drexel.edu,Sociology,,Seperated,Non Hispanic,Asian,2500 Medallion Drive,894 Windmill Park Lane,799-413-9545,Professor
rvs83,Smith,Ronald,V,4/26/1976,Ronald,,rvs83@drexel.edu,English & Philosophy,,Divorced,Non Hispanic,White,3027 Badger Drive,3027 Badger Drive,267-208-2800,Professor
nm851,Magnanini,Nadia,,6/23/1978,Nadia,,nm851@drexel.edu,Sociology,,Single,Non Hispanic,African American/Black,12283 Thomas Lane,12283 Thomas Lane,581-424-7142,Professor
ns898,Sravan,Niharika,,9/24/1950,Niharika,,ns898@drexel.edu,Mathematics,,Divorced,Hispanic or Latino,White,39247 Sundale Drive,15267 Hesperian Boulevard,847-777-7279,Professor
neg55,Goldstein,Naomi,E,7/17/1989,Naomi,,neg55@drexel.edu,English & Philosophy,,Widow,Hispanic or Latino,White,4255 Tanager Common,4255 Tanager Common,299-501-9649,Professor
jpk59,Kuehne,John,P,12/3/1976,John,,jpk59@drexel.edu,Politics,,Seperated,Non Hispanic,Asian,4409 Star Jasmine Court,4409 Star Jasmine Court,676-533-2951,Professor
ala60,Acevedo,Amanda,L,2/3/1955,Amanda,,ala60@drexel.edu,Electrical and Computer Engineering,,Divorced,Non Hispanic,Other,3959 Fairlands Drive,5110 East Shoshone Avenue,953-108-3525,Professor
hc848,Chang,Hsihui,,9/6/1989,Hsihui,,hc848@drexel.edu,Psychological and Brain Sciences,,Widow,Hispanic or Latino,African American/Black,20930 Todd Valley Road,20930 Todd Valley Road,777-463-3810,Professor
bdh632,Halvorsen,Barry,D,1/26/1981,Barry,,bdh632@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,Asian,7725 Ney Avenue,800 California 116,678-255-3460,Professor
mbl37,Lowry,Michelle,B,2/5/1988,Michelle,,mbl37@drexel.edu,Materials Science and Engineering,,Single,Non Hispanic,Asian,21950 Arnold Center Road,439 Crestmont Drive,827-186-3463,Professor
pfv10,Volpin,Paolo,F,11/25/1992,Paolo,,pfv10@drexel.edu,Criminology & Justice Studies,,Married,Non Hispanic,Asian,1383 Purdue Street,1383 Purdue Street,426-112-9207,Professor
cch11,Henderson,Christopher,C,11/4/1951,Christopher,,cch11@drexel.edu,Global Studies and Modern Languages,,Seperated,Non Hispanic,Native,22538 6th Street,22538 6th Street,783-281-5362,Professor
ank54,Kalafatides,Alexander,N,3/16/1988,Alexander,,ank54@drexel.edu,"Civil, Architectural and Environmental Engineering",,Divorced,Hispanic or Latino,Asian,7096 Park Mesa Way,7096 Park Mesa Way,878-292-5031,Professor
tl634,Li,Tara,,8/7/1966,Tara,,tl634@drexel.edu,Mathematics,,Married,Hispanic or Latino,Native,1937 Carleton Street,1937 Carleton Street,710-374-7339,Professor
da403,Albert,Daniel,,2/5/1984,Daniel,,da403@drexel.edu,"Civil, Architectural and Environmental Engineering",,Divorced,Non Hispanic,White,1536 North Main Street,1536 North Main Street,382-568-9797,Professor
mem28,Mawritz,Mary,E,7/15/1981,Mary,,mem28@drexel.edu,Engineering Leadership and Society,,Widow,Hispanic or Latino,Asian,7435 East Tulare Avenue,7435 East Tulare Avenue,455-873-3485,Professor
sh383,Hora,Snehal,,12/9/1969,Snehal,,sh383@drexel.edu,Global Studies and Modern Languages,,Single,Non Hispanic,White,10202 Vista Drive,10202 Vista Drive,258-205-8144,Professor
jb582,Boyle,Jon,,12/7/1963,Jon,,jb582@drexel.edu,Psychological and Brain Sciences,,Widow,Hispanic or Latino,Other,5264 Shafter Avenue,5264 Shafter Avenue,436-762-5187,Professor
smg54,Goldstein,Samuel,M,1/13/1962,Samuel,,smg54@drexel.edu,Mathematics,,Married,Non Hispanic,Other,37608 2nd Street,37608 2nd Street,943-248-3677,Professor
db913,Botson,Diane,,6/6/1978,Diane,,db913@drexel.edu,Engineering Leadership and Society,,Single,Non Hispanic,Other,45430 Lauri Lane,45430 Lauri Lane,361-501-3258,Professor
bmb67,Burchette,Brett,M,12/11/1953,Brett,,bmb67@drexel.edu,Sociology,,Single,Non Hispanic,Native,7435 East Tulare Avenue,65 Hilltop Lane,534-478-2449,Professor
rjg38,Godshalk,Robert,J,10/14/1980,Robert,,rjg38@drexel.edu,Psychological and Brain Sciences,,Married,Non Hispanic,Asian,942 Lewis Road,942 Lewis Road,502-848-8223,Professor
sal39,Lombardi,Stephen,A,4/19/1994,Stephen,,sal39@drexel.edu,Biology,,Single,Hispanic or Latino,African American/Black,4409 Star Jasmine Court,4409 Star Jasmine Court,293-532-7994,Professor
es804,Sun,Eric,,12/21/1950,Eric,,es804@drexel.edu,Chemistry,,Divorced,Hispanic or Latino,Other,422 Richmond Street,703 Elizabeth Barcus Way,705-478-9798,Professor
dea36,Agosto,Denise,E,12/19/1988,Denise,,dea36@drexel.edu,Politics,,Married,Non Hispanic,Other,1481 Stannage Avenue,1818 Bay Street,809-519-5470,Professor
az765,Zerva,Aspasia,,3/27/1968,Aspasia,,az765@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Non Hispanic,African American/Black,5715 Saint Matthew Drive,6100 Bullard Drive,602-308-3206,Professor
jkl21,Lill,James,K,4/20/1987,James,,jkl21@drexel.edu,Engineering Leadership and Society,,Widow,Non Hispanic,Other,2747 68th Avenue,2747 68th Avenue,393-873-3295,Professor
cmp86,Pontz,Curtis,M,10/23/1950,Curtis,,cmp86@drexel.edu,Mathematics,,Single,Non Hispanic,Asian,201 Juniper Springs Drive,201 Juniper Springs Drive,245-393-9344,Professor
mf652,Fanaei,Mohammad,,12/6/1988,Mohammad,,mf652@drexel.edu,Politics,,Widow,Hispanic or Latino,African American/Black,9300 C Street,11522 Country Spring Court,263-893-4145,Professor
kdw58,Williams,Kofoworola,D,4/28/1972,Kofoworola,,kdw58@drexel.edu,Mechanical Engineering and Mechanics,,Single,Hispanic or Latino,Asian,4253 San Juan Avenue,4253 San Juan Avenue,361-962-5889,Professor
cm359,Marin,Celeste,,4/7/1951,Celeste,,cm359@drexel.edu,Politics,,Married,Non Hispanic,African American/Black,474 Merritt Avenue,474 Merritt Avenue,944-670-6308,Professor
gst83,Troutman,Gregory,S,3/11/1969,Gregory,,gst83@drexel.edu,Chemistry,,Single,Hispanic or Latino,Native,125 John Street,125 John Street,455-363-2937,Professor
lav82,Valdez,Luis,A,4/2/1984,Luis,,lav82@drexel.edu,Sociology,,Divorced,Hispanic or Latino,Native,1818 Bay Street,1818 Bay Street,436-916-8743,Professor
abg28,Gripper,Ashley,B,10/25/1961,Ashley,,abg28@drexel.edu,Chemical and Biological Engineering,,Divorced,Hispanic or Latino,White,474 Merritt Avenue,474 Merritt Avenue,433-522-2959,Professor
jlk78,Kephart,Josiah,L,12/9/1976,Josiah,,jlk78@drexel.edu,Physics,,Single,Non Hispanic,Asian,47634 Kato Road,11522 Country Spring Court,583-710-5091,Professor
jah15,Hirsch,Jana,A,9/1/1984,Jana,,jah15@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Hispanic or Latino,Native,840 Inglewood Drive,840 Inglewood Drive,563-112-4775,Professor
as946,Schnake-Mahl,Alina,,6/9/1991,Alina,,as946@drexel.edu,Mathematics,,Divorced,Non Hispanic,Asian,2042 High Street,2042 High Street,688-269-5460,Professor
vlj92,Johnson,Vanessa,L,2/2/1993,Vanessa,,vlj92@drexel.edu,Chemical and Biological Engineering,,Seperated,Non Hispanic,White,4444 Central Avenue,4876 Norris Road,709-355-8300,Professor
nmp54,Porter,Nancy,M,9/10/1957,Nancy,,nmp54@drexel.edu,Physics,,Widow,Hispanic or Latino,Asian,152 Teddy Drive,2515 60th Avenue,601-543-6385,Professor
ko687,Ortiz,Kasim,,12/19/1955,Kasim,,ko687@drexel.edu,Criminology & Justice Studies,,Seperated,Non Hispanic,African American/Black,680 Quintana Road,3 Carson Street,956-526-9563,Professor
mkh14,Hauer,Michael,K,5/7/1971,Michael,,mkh14@drexel.edu,Engineering Leadership and Society,,Seperated,Non Hispanic,African American/Black,3538 Mendenhall Court,3538 Mendenhall Court,942-847-8662,Professor
dlm65,Mercado,Damaris,Lopez,4/10/1973,Damaris,,dlm65@drexel.edu,English & Philosophy,,Widow,Non Hispanic,Asian,2313 Vegas Avenue,2313 Vegas Avenue,890-351-5976,Professor
pds89,Smith,Patrick,D,5/9/1969,Patrick,,pds89@drexel.edu,Biology,,Married,Non Hispanic,Asian,1139 Addison Street,1 Portsmouth Road,524-124-8033,Professor
ldt363,Tannenbaum,Lela,D,10/9/1971,Lela,,ldt363@drexel.edu,Politics,,Married,Hispanic or Latino,Other,20370 California 116,16910 Alpine Drive,432-926-4692,Professor
aie56,Ejelonu,Akudo,I,9/5/1954,Akudo,,aie56@drexel.edu,Psychological and Brain Sciences,,Married,Hispanic or Latino,White,25800 Industrial Boulevard,4876 Norris Road,899-317-7431,Professor
ml128,Leszko,Magdalena,,12/14/1967,Magdalena,,ml128@drexel.edu,Criminology & Justice Studies,,Single,Hispanic or Latino,White,15267 Hesperian Boulevard,15267 Hesperian Boulevard,581-374-5292,Professor
dhf89,Flood,David,H,6/26/1964,David,,dhf89@drexel.edu,Sociology,,Seperated,Non Hispanic,Native,1219 Carleton Street,6630 MacArthur Boulevard,581-387-1920,Professor
kdb38,Brady,Keith,D,11/8/1992,Keith,,kdb38@drexel.edu,Materials Science and Engineering,,Widow,Non Hispanic,Asian,26334 Adrian Avenue,26334 Adrian Avenue,387-943-9465,Professor
kag63,Goldschmidt,Karen,A,8/11/1952,Karen,,kag63@drexel.edu,History,,Married,Hispanic or Latino,White,4936 Sequoia Avenue,4936 Sequoia Avenue,370-787-1846,Professor
jpa67,Anton,Joseph,P,5/24/1985,Joseph,,jpa67@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,Other,266 South J Street,703 Elizabeth Barcus Way,835-433-5250,Professor
sas75,Staab,Stacey,A,2/11/1952,Stacey,,sas75@drexel.edu,Chemistry,,Seperated,Non Hispanic,Native,25538 Calaroga Avenue,25538 Calaroga Avenue,476-187-3702,Professor
bel627,Lindaman,Benton,E,5/11/1975,Benton,,bel627@drexel.edu,Chemical and Biological Engineering,,Married,Non Hispanic,Other,1701 Atlantic Street,5715 Saint Matthew Drive,943-881-5987,Professor
snk869,Karsan,Shirin,N,3/9/1980,Shirin,,snk869@drexel.edu,Engineering Leadership and Society,,Seperated,Hispanic or Latino,African American/Black,5938 Laguna Honda Street,2042 High Street,553-283-7524,Professor
gs676,Serbest,Gul,,10/4/1989,Gul,,gs676@drexel.edu,"Biodiversity, Earth & Environmental Science",,Married,Non Hispanic,Asian,37122 Contra Costa Avenue,37122 Contra Costa Avenue,532-939-3389,Professor
dme50,El-Sherif,Dalia,M,10/19/1960,Dalia,,dme50@drexel.edu,Mechanical Engineering and Mechanics,,Divorced,Non Hispanic,White,8934 Arrowrock Trail,8934 Arrowrock Trail,321-334-2635,Professor
alr66,Royal,Angel,L,6/27/1969,Angel,,alr66@drexel.edu,Global Studies and Modern Languages,,Widow,Hispanic or Latino,White,4920 Quonset Drive,1011 Devon Drive,363-534-5818,Professor
mlb97,Boyer,Maria,L,1/21/1983,Maria,,mlb97@drexel.edu,Chemistry,,Widow,Hispanic or Latino,Other,1725 Oxford Street,1011 San Jose Street,265-608-3077,Professor
jcc938,Cashman,Joanne,C,10/14/1975,Joanne,,jcc938@drexel.edu,Politics,,Seperated,Hispanic or Latino,White,849 East Victoria Street,849 East Victoria Street,573-974-2730,Professor
pa259,A,Philip,,4/3/1969,Philip,,pa259@drexel.edu,Mechanical Engineering and Mechanics,,Single,Non Hispanic,African American/Black,2337 Nebraska Avenue,835 Shiloh Court,655-873-4829,Professor
jtl70,Lessard,Joshua,T,1/24/1959,Joshua,,jtl70@drexel.edu,Materials Science and Engineering,,Widow,Hispanic or Latino,Native,12156 Oslo Drive,12283 Thomas Lane,804-169-5448,Professor
clg14,Grimes,Christina,L,6/25/1992,Christina,,clg14@drexel.edu,"Civil, Architectural and Environmental Engineering",,Seperated,Hispanic or Latino,Other,25800 Industrial Boulevard,25800 Industrial Boulevard,659-499-2680,Professor
elb821,Brobson,Erin,L,9/7/1959,Erin,,elb821@drexel.edu,Materials Science and Engineering,,Seperated,Non Hispanic,Native,31770 Alvarado Boulevard,31770 Alvarado Boulevard,386-868-2247,Professor
ajb97,Bracali,Anthony,J,3/3/1994,Anthony,,ajb97@drexel.edu,Global Studies and Modern Languages,,Single,Hispanic or Latino,Other,474 Merritt Avenue,16502 South Main Street,415-568-8852,Professor
qgf21,Floyd,Quanice,G,8/27/1953,Quanice,,qgf21@drexel.edu,Engineering Leadership and Society,,Single,Non Hispanic,African American/Black,33300 Mission Boulevard,33300 Mission Boulevard,606-846-9135,Professor
krl12,Lowther,Krista,R,1/10/1974,Krista,,krl12@drexel.edu,Chemical and Biological Engineering,,Widow,Non Hispanic,African American/Black,40902 Ingersoll Terrace,40902 Ingersoll Terrace,387-299-4315,Professor
kc734,Curry,Karen,,12/12/1985,Karen,,kc734@drexel.edu,Mathematics,,Seperated,Non Hispanic,Asian,16910 Alpine Drive,72 Salmon Road,577-750-1809,Professor
crp49,Palo,Christopher,R,3/10/1971,Christopher,,crp49@drexel.edu,"Civil, Architectural and Environmental Engineering",,Single,Non Hispanic,White,3365 Wyndham Drive,1139 Addison Street,436-797-8111,Professor
sdt18,Tyagi,Som,D,4/10/1956,Som,,sdt18@drexel.edu,"Civil, Architectural and Environmental Engineering",,Divorced,Non Hispanic,Asian,514 Flower Lane,514 Flower Lane,386-986-9853,Professor
jah263,Hartz,James,A,1/22/1977,James,,jah263@drexel.edu,Biology,,Divorced,Hispanic or Latino,White,1987 Boxer Court,514 Flower Lane,664-926-3053,Professor
ria215,Advani,Reuben,I,8/5/1967,Reuben,,ria215@drexel.edu,History,,Married,Non Hispanic,Asian,1238 Roanwood Way,1238 Roanwood Way,612-852-8241,Professor
gfs50,Strachan,Gerald,F,12/4/1994,Gerald,,gfs50@drexel.edu,History,,Married,Non Hispanic,White,37122 Contra Costa Avenue,2704 McGee Avenue,455-620-4312,Professor
jeg341,Goepel,Jim,E,3/13/1962,Jim,,jeg341@drexel.edu,Psychological and Brain Sciences,,Seperated,Hispanic or Latino,White,3228 Chettenham Drive,3228 Chettenham Drive,913-703-8325,Professor
tx533,Xu,Tao,,8/23/1957,Tao,,tx533@drexel.edu,Physics,,Single,Non Hispanic,Asian,73455 Twentynine Palms Highway,73455 Twentynine Palms Highway,735-946-2505,Professor
ld235,Du,Lanqing,,10/1/1974,Lanqing,,ld235@drexel.edu,Electrical and Computer Engineering,,Widow,Non Hispanic,Asian,1528 Spruce Street,1528 Spruce Street,911-371-4230,Professor
ksp49,Prabhu,Karkal,S,2/16/1993,Karkal,,ksp49@drexel.edu,Communication,,Divorced,Non Hispanic,Asian,1011 Devon Drive,1011 Devon Drive,533-294-4748,Professor
pn412,N,Providenza,,10/13/1986,Providenza,,pn412@drexel.edu,Psychological and Brain Sciences,,Single,Hispanic or Latino,Native,2399 East 14th Street,2399 East 14th Street,884-264-4772,Professor
lsk80,King,LaVelle,S,12/6/1951,LaVelle,,lsk80@drexel.edu,Biology,,Married,Non Hispanic,Asian,1358 Scenic Avenue,1358 Scenic Avenue,627-284-4146,Professor
sgh66,Hohenleitner,Stacy,G,1/23/1966,Stacy,,sgh66@drexel.edu,History,,Seperated,Non Hispanic,Other,266 South J Street,266 South J Street,983-190-9505,Professor
dda59,Adams,Dominic,D,4/28/1963,Dominic,,dda59@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,African American/Black,512 Tennyson Road,512 Tennyson Road,754-612-3948,Professor
jlh86,Hober,Jessica,L,9/3/1955,Jessica,,jlh86@drexel.edu,Politics,,Divorced,Hispanic or Latino,White,1780 142nd Avenue,1780 142nd Avenue,900-206-5733,Professor
elc38,Clay,Ellen,L,9/13/1970,Ellen,,elc38@drexel.edu,Electrical and Computer Engineering,,Seperated,Hispanic or Latino,Other,2409 Park Street,2409 Park Street,387-539-3535,Professor
mbg968,Gustafson,Mary,Beth,3/3/1955,Mary,,mbg968@drexel.edu,Mathematics,,Divorced,Non Hispanic,Other,49548 Road 200,49548 Road 200,838-604-2532,Professor
tmb70,Bridda,Tina,M,7/2/1988,Tina,,tmb70@drexel.edu,History,,Divorced,Hispanic or Latino,Other,10202 Vista Drive,10202 Vista Drive,540-978-8966,Professor
mmb36,Barlow,Madeline,M,8/5/1969,Madeline,,mmb36@drexel.edu,Chemical and Biological Engineering,,Divorced,Non Hispanic,Native,2531 Prestwick Avenue,2531 Prestwick Avenue,767-180-6881,Professor
slm61,McQuade,Sarah,L,6/10/1986,Sarah,,slm61@drexel.edu,Mechanical Engineering and Mechanics,,Widow,Non Hispanic,Other,46710 Crawford Street,46710 Crawford Street,678-790-7442,Professor
amf39,Friedlander,Alison,M,12/23/1970,Alison,,amf39@drexel.edu,Engineering Leadership and Society,,Widow,Hispanic or Latino,White,20375 Wisteria Street,20375 Wisteria Street,795-119-6422,Professor
dai78,Isaac,Debra,A,11/24/1976,Debra,,dai78@drexel.edu,Mathematics,,Single,Non Hispanic,Other,1397 Tallac Lane,1108 Slater Street,350-154-8791,Professor
ljb71,Boston,Lowell,J,11/11/1956,Lowell,,ljb71@drexel.edu,Biology,,Widow,Non Hispanic,African American/Black,1234 Carmel Street,1234 Carmel Street,961-213-2068,Professor
mlb442,Brack,Mark,L,12/1/1967,Mark,,mlb442@drexel.edu,"Biodiversity, Earth & Environmental Science",,Single,Non Hispanic,African American/Black,47634 Kato Road,1701 Atlantic Street,873-630-3653,Professor
nhf93,Fee,Nancy,H,8/13/1990,Nancy,,nhf93@drexel.edu,Sociology,,Married,Non Hispanic,Native,3415 Brookdale Drive,3415 Brookdale Drive,788-181-4553,Professor
jmp97,Pizzo,Joanne,M,11/13/1969,Joanne,,jmp97@drexel.edu,Mathematics,,Married,Non Hispanic,African American/Black,21950 Arnold Center Road,21950 Arnold Center Road,987-501-9769,Professor
mlk56,Krawitz,Marc,L,5/19/1956,Marc,,mlk56@drexel.edu,English & Philosophy,,Divorced,Hispanic or Latino,Other,3835 Oakes Drive,3835 Oakes Drive,689-337-4819,Professor
jbb86,Boris,Jason,B,10/19/1958,Jason,,jbb86@drexel.edu,Engineering Leadership and Society,,Divorced,Hispanic or Latino,Other,15267 Hesperian Boulevard,15267 Hesperian Boulevard,610-650-6934,Professor
jds10,Solomonic,Jordan,D,7/11/1957,Jordan,,jds10@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Non Hispanic,African American/Black,465 Humboldt Way,2807 Huxley Place,221-638-7124,Professor
pas251,Shapiro,Paul,A,2/6/1965,Paul,,pas251@drexel.edu,Mathematics,,Single,Hispanic or Latino,African American/Black,3905 Lyceum Avenue,3905 Lyceum Avenue,824-801-2782,Professor
nrt57,Trainer,Nancy,R,12/12/1962,Nancy,,nrt57@drexel.edu,Global Studies and Modern Languages,,Seperated,Non Hispanic,White,622 Thomas Street,622 Thomas Street,382-167-3126,Professor
av617,Vazquez,Ariel,,12/1/1981,Ariel,,av617@drexel.edu,Biology,,Widow,Non Hispanic,Asian,1820 Scenic Avenue,1820 Scenic Avenue,922-326-1907,Professor
eau88,Urban,Emily,A,9/2/1992,Emily,,eau88@drexel.edu,Psychological and Brain Sciences,,Married,Hispanic or Latino,White,158 Euclid Avenue,158 Euclid Avenue,837-279-8761,Professor
sma86,Almanzar,Salina,M,1/21/1968,Salina,,sma86@drexel.edu,Electrical and Computer Engineering,,Single,Hispanic or Latino,Asian,1397 Tallac Lane,1397 Tallac Lane,485-304-1942,Professor
mkr21,Rainey,Meredith,K,9/15/1994,Meredith,,mkr21@drexel.edu,Mechanical Engineering and Mechanics,,Single,Non Hispanic,White,1772 150th Avenue,1772 150th Avenue,799-651-6889,Professor
ag143,Gora,Ama,,6/26/1965,Ama,,ag143@drexel.edu,Materials Science and Engineering,,Seperated,Non Hispanic,Native,6431 Shattuck Avenue,22618 South Figueroa Street,263-850-3005,Professor
dac48,Clark,Dinita,A,4/16/1972,Dinita,,dac48@drexel.edu,Chemistry,,Married,Non Hispanic,White,28250 Dickens Avenue,28250 Dickens Avenue,568-698-5300,Professor
mir24,Ramirez,Marion,I,5/16/1960,Marion,,mir24@drexel.edu,Chemical and Biological Engineering,,Single,Hispanic or Latino,Other,15267 Hesperian Boulevard,1 Portsmouth Road,525-269-5409,Professor
met38,Tomey,Megan,E,2/18/1986,Megan,,met38@drexel.edu,Chemistry,,Single,Hispanic or Latino,Asian,25793 Durrwood Court,25793 Durrwood Court,572-274-7826,Professor
kag49,Gadlin,Kimberly,A,6/22/1986,Kimberly,,kag49@drexel.edu,History,,Seperated,Non Hispanic,African American/Black,1497 Greenbrier Road,1725 Oxford Street,354-284-4572,Professor
lrj36,Johnson,Lauren,R,3/22/1956,Lauren,,lrj36@drexel.edu,English & Philosophy,,Divorced,Non Hispanic,Native,35805 Alcazar Court,2335 Orchard View Lane,741-786-4456,Professor
nmc405,Carter,Nicole,M,4/10/1954,Nicole,,nmc405@drexel.edu,"Biodiversity, Earth & Environmental Science",,Seperated,Hispanic or Latino,Other,3215 Madsen Street,3215 Madsen Street,316-748-2799,Professor
bp604,Phillips,Beth,,7/21/1994,Beth,,bp604@drexel.edu,History,,Divorced,Hispanic or Latino,Native,2704 McGee Avenue,2704 McGee Avenue,480-860-8358,Professor
gd357,Dion,Genevieve,,8/24/1989,Genevieve,,gd357@drexel.edu,Global Studies and Modern Languages,,Divorced,Non Hispanic,Asian,560 Penstock Drive,560 Penstock Drive,752-836-3296,Professor
lle592,Epstein,Larry,L,10/16/1990,Larry,,lle592@drexel.edu,Physics,,Widow,Non Hispanic,African American/Black,152 Teddy Drive,152 Teddy Drive,363-692-3757,Professor
esq61,Quinn,Elizabeth,S,5/15/1968,Elizabeth,,esq61@drexel.edu,Engineering Leadership and Society,,Married,Non Hispanic,African American/Black,31 Yosemite Avenue,31 Yosemite Avenue,243-787-1723,Professor
gmm29,Mandel,Gabrielle,M,5/1/1995,Gabrielle,,gmm29@drexel.edu,"Biodiversity, Earth & Environmental Science",,Widow,Non Hispanic,White,1011 Devon Drive,1011 Devon Drive,613-705-1571,Professor
ajm36,Marotta,Anthony,J,12/26/1962,Anthony,,ajm36@drexel.edu,"Biodiversity, Earth & Environmental Science",,Married,Hispanic or Latino,White,474 Merritt Avenue,38676 Greenwich Circle,878-508-2688,Professor
npm663,Morgan,Nicholas,P,12/14/1970,Nicholas,,npm663@drexel.edu,Criminology & Justice Studies,,Married,Hispanic or Latino,Other,4444 Central Avenue,4444 Central Avenue,774-243-9551,Professor
aja86,Altrichter,Andrew,J,5/17/1964,Andrew,,aja86@drexel.edu,Physics,,Widow,Non Hispanic,Other,33300 Mission Boulevard,33300 Mission Boulevard,556-896-2917,Professor
jjw94,Westphal,Jake,J,7/1/1976,Jake,,jjw94@drexel.edu,"Civil, Architectural and Environmental Engineering",,Married,Hispanic or Latino,White,26334 Adrian Avenue,26334 Adrian Avenue,917-146-8317,Professor
bf293,Feldman,Ben,,10/3/1956,Ben,,bf293@drexel.edu,Chemical and Biological Engineering,,Single,Non Hispanic,White,2641 Heather Lane,3862 Almond Avenue,646-680-9337,Professor
asn238,Nash,Adam,S,4/28/1969,Adam,,asn238@drexel.edu,Politics,,Widow,Non Hispanic,Other,11256 Palos Verdes Court,11256 Palos Verdes Court,588-340-2326,Professor
hhh42,Hickmott,Herbie,H,8/25/1980,Herbie,,hhh42@drexel.edu,Physics,,Divorced,Non Hispanic,White,450 C Street,450 C Street,944-930-8365,Professor
mw732,Watanabe,Marisa,,10/22/1967,Marisa,,mw732@drexel.edu,English & Philosophy,,Single,Non Hispanic,Other,33655 5th Street,2409 Park Street,488-362-4247,Professor
hmo10,Olin,Hannah,M,9/12/1951,Hannah,,hmo10@drexel.edu,History,,Single,Non Hispanic,African American/Black,36360 Beech Place,1515 Excelsior Avenue,682-446-5345,Professor
