drexelID,name,action,location,date,time
pbl41,Petra Lopez,scanned in to,Drexel Recreation Center,2022-02-15,22:35:29
ach20,Andrew Harris,scanned in to,Drexel Recreation Center,2022-02-16,01:48:12
smd491,Shannon Dulle,scanned in to,Drexel Recreation Center,2022-02-16,04:56:26
ghb44,Glenn Burns,scanned in to,Drexel Recreation Center,2022-02-16,05:17:51
rrg585,Richard Gray,scanned in to,Drexel Recreation Center,2022-02-16,07:42:46
asc70,Ann Culotta,scanned in to,Drexel Recreation Center,2022-02-16,10:09:22
sjc69,Shawn Cieslak,scanned in to,Drexel Recreation Center,2022-02-16,13:28:28
ekb147,Earl Bell,scanned in to,Drexel Recreation Center,2022-02-16,17:23:30
amy45,Angela Yoder,scanned in to,Drexel Recreation Center,2022-02-16,18:16:02
ajs24,Amanda Slama,scanned in to,Drexel Recreation Center,2022-02-16,22:14:20
vhe37,Vivian Everhart,scanned in to,Drexel Recreation Center,2022-02-16,23:29:48
dts63,Delia Skaggs,scanned in to,Drexel Recreation Center,2022-02-17,01:00:30
ddp43,David Phillips,scanned in to,Drexel Recreation Center,2022-02-17,04:21:11
ddu729,Debra Uselman,scanned in to,Drexel Recreation Center,2022-02-17,04:39:13
rks92,Roxana Spencer,scanned in to,Drexel Recreation Center,2022-02-17,08:37:31
sso79,Sean Oestmann,scanned in to,Drexel Recreation Center,2022-02-17,10:36:38
jja56,Jose Ames,scanned in to,Drexel Recreation Center,2022-02-17,13:20:10
djd42,David Dixon,scanned in to,Drexel Recreation Center,2022-02-17,13:27:37
wrp78,Weldon Preece,scanned in to,Drexel Recreation Center,2022-02-17,14:45:18
cag80,Christina Gilbert,scanned in to,Drexel Recreation Center,2022-02-17,16:30:03
slf43,Sergio Foucault,scanned in to,Drexel Recreation Center,2022-02-17,18:43:45
pcb98,Pamela Bell,scanned in to,Drexel Recreation Center,2022-02-17,22:27:06
drm93,Dorothy Moore,scanned in to,Drexel Recreation Center,2022-02-17,23:17:09
rtv83,Richard Villanueva,scanned in to,Drexel Recreation Center,2022-02-18,00:01:30
skd82,Sean Davies,scanned in to,Drexel Recreation Center,2022-02-18,00:10:34
ees60,Ernestine Simpson,scanned in to,Drexel Recreation Center,2022-02-18,02:03:30
dmh51,Daisy Hogsett,scanned in to,Drexel Recreation Center,2022-02-18,04:41:13
rsc97,Ruth Cox,scanned in to,Drexel Recreation Center,2022-02-18,06:49:10
mel49,Martin Levins,scanned in to,Drexel Recreation Center,2022-02-18,07:18:27
mrt736,Micheal Thurman,scanned in to,Drexel Recreation Center,2022-02-18,09:43:04
wms476,William Sharp,scanned in to,Drexel Recreation Center,2022-02-18,10:10:45
ads65,Amy Santos,scanned in to,Drexel Recreation Center,2022-02-18,13:28:00
cas124,Christina Stillwagon,scanned in to,Drexel Recreation Center,2022-02-18,14:03:11
afs619,Ashly Sosa,scanned in to,Drexel Recreation Center,2022-02-18,15:16:06
bat43,Brenda Tomlinson,scanned in to,Drexel Recreation Center,2022-02-18,15:55:28
erh856,Edward Hudson,scanned in to,Drexel Recreation Center,2022-02-18,19:04:45
hac29,Hollis Campbell,scanned in to,Drexel Recreation Center,2022-02-18,19:21:06
tjw46,Theodore Webb,scanned in to,Drexel Recreation Center,2022-02-18,23:03:32
trc94,Thomas Carnes,scanned in to,Drexel Recreation Center,2022-02-19,00:22:24
vcg35,Vincent Gonzales,scanned in to,Drexel Recreation Center,2022-02-19,00:31:04
ccb81,Cheryl Bianco,scanned in to,Drexel Recreation Center,2022-02-19,00:42:32
bvh74,Brad Hall,scanned in to,Drexel Recreation Center,2022-02-19,03:54:11
knw23,Kathyrn Woodis,scanned in to,Drexel Recreation Center,2022-02-19,07:37:44
dje54,Denver Escudero,scanned in to,Drexel Recreation Center,2022-02-19,07:48:38
mds28,Mary Stafford,scanned in to,Drexel Recreation Center,2022-02-19,10:55:02
jmr29,Jessica Roes,scanned in to,Drexel Recreation Center,2022-02-19,11:10:44
ejg83,Eddie Groth,scanned in to,Drexel Recreation Center,2022-02-19,14:54:06
jee98,Josefina Eckert,scanned in to,Drexel Recreation Center,2022-02-19,15:48:16
mmm53,Manuel Morvant,scanned in to,Drexel Recreation Center,2022-02-19,17:39:26
jdl726,John Liptak,scanned in to,Drexel Recreation Center,2022-02-19,19:51:18
hmr11,Helen Reynolds,scanned in to,Drexel Recreation Center,2022-02-19,20:55:03
grm509,Geraldine Murphy,scanned in to,Drexel Recreation Center,2022-02-20,00:02:13
rdo98,Roselle Oshiro,scanned in to,Drexel Recreation Center,2022-02-20,02:18:59
ecw52,Ernest Winters,scanned in to,Drexel Recreation Center,2022-02-20,03:12:37
jac27,Joshua Cotton,scanned in to,Drexel Recreation Center,2022-02-20,03:46:00
djl65,Donald Lee,scanned in to,Drexel Recreation Center,2022-02-20,05:10:49
sdf34,Shannon Fox,scanned in to,Drexel Recreation Center,2022-02-20,09:00:03
elw50,Edward Weber,scanned in to,Drexel Recreation Center,2022-02-20,10:32:53
fto31,Frederick Oun,scanned in to,Drexel Recreation Center,2022-02-20,11:29:01
jes916,James Strickland,scanned in to,Drexel Recreation Center,2022-02-20,14:00:28
rmv38,Robert Vestal,scanned in to,Drexel Recreation Center,2022-02-20,17:17:59
afs492,Amy Schulze,scanned in to,Drexel Recreation Center,2022-02-20,20:34:23
gdb82,Gerald Blair,scanned in to,Drexel Recreation Center,2022-02-20,21:21:14
erm664,Edmund Marinez,scanned in to,Drexel Recreation Center,2022-02-21,01:03:09
pmr978,Paul Remmers,scanned in to,Drexel Recreation Center,2022-02-21,02:44:39
rja74,Robert Anthony,scanned in to,Drexel Recreation Center,2022-02-21,05:31:55
aja57,Arlie Alton,scanned in to,Drexel Recreation Center,2022-02-21,07:21:57
sep92,Sharon Pacific,scanned in to,Drexel Recreation Center,2022-02-21,07:23:59
pkj50,Peggy Jones,scanned in to,Drexel Recreation Center,2022-02-21,11:19:50
kns583,Kevin Shafer,scanned in to,Drexel Recreation Center,2022-02-21,12:40:11
lpt678,Lauretta Turner,scanned in to,Drexel Recreation Center,2022-02-21,13:42:01
mst80,Marie Thornburg,scanned in to,Drexel Recreation Center,2022-02-21,15:06:53
ldd898,Lynn Davies,scanned in to,Drexel Recreation Center,2022-02-21,17:44:33
eas90,Elmer Swanson,scanned in to,Drexel Recreation Center,2022-02-21,20:16:00
jsc11,James Carter,scanned in to,Drexel Recreation Center,2022-02-22,00:02:05
rhh15,Renee Hinkle,scanned in to,Drexel Recreation Center,2022-02-22,02:36:42
pmd66,Pamela Deshotel,scanned in to,Drexel Recreation Center,2022-02-22,06:01:31
fjm572,Frederick Mierzejewski,scanned in to,Drexel Recreation Center,2022-02-22,07:23:13
mbs92,Margaret Stevenson,scanned in to,Drexel Recreation Center,2022-02-22,09:43:42
mjh58,Michael Harris,scanned in to,Drexel Recreation Center,2022-02-22,10:41:07
jds88,Joel Shulte,scanned in to,Drexel Recreation Center,2022-02-22,11:03:42
hpl587,Harry Long,scanned in to,Drexel Recreation Center,2022-02-22,14:46:03
jrr826,Judy Reamy,scanned in to,Drexel Recreation Center,2022-02-22,15:54:12
jdp30,John Pratt,scanned in to,Drexel Recreation Center,2022-02-22,16:11:31
jtt345,John Toney,scanned in to,Drexel Recreation Center,2022-02-22,18:24:05
rws27,Rachelle Swarr,scanned in to,Drexel Recreation Center,2022-02-22,20:32:34
aec55,April Couzens,scanned in to,Drexel Recreation Center,2022-02-22,22:45:21
pmb94,Patricia Beacom,scanned in to,Drexel Recreation Center,2022-02-22,23:15:30
mtz35,Michael Zaragoza,scanned in to,Drexel Recreation Center,2022-02-23,01:15:11
kda62,Kevin Adkins,scanned in to,Drexel Recreation Center,2022-02-23,02:03:44
mjm44,Myrtle Melnick,scanned in to,Drexel Recreation Center,2022-02-23,03:08:52
jbj44,Joe Jordan,scanned in to,Drexel Recreation Center,2022-02-23,04:42:26
dkc371,David Carranza,scanned in to,Drexel Recreation Center,2022-02-23,05:48:44
rdr533,Richard Riggs,scanned in to,Drexel Recreation Center,2022-02-23,07:41:29
gdm55,George Montoya,scanned in to,Drexel Recreation Center,2022-02-23,10:58:43
dab68,Dorothy Bladen,scanned in to,Drexel Recreation Center,2022-02-23,14:39:32
mgd92,Milton Delgado,scanned in to,Drexel Recreation Center,2022-02-23,18:08:52
gdw94,Glenn Wright,scanned in to,Drexel Recreation Center,2022-02-23,20:49:03
kwm30,Kevin Mcdonald,scanned in to,Drexel Recreation Center,2022-02-23,22:52:41
lrm452,Larry Morgan,scanned in to,Drexel Recreation Center,2022-02-23,22:56:43
reb557,Robbie Bond,scanned in to,Drexel Recreation Center,2022-02-24,01:38:11
mrw38,Marcus Wood,scanned in to,Drexel Recreation Center,2022-02-24,03:27:37
cgp55,Charles Parker,scanned in to,Drexel Recreation Center,2022-02-24,07:20:16
mas391,Marc Stein,scanned in to,Drexel Recreation Center,2022-02-24,09:06:43
jdm84,Josette Milla,scanned in to,Drexel Recreation Center,2022-02-24,12:33:00
gtc17,Gladys Corso,scanned in to,Drexel Recreation Center,2022-02-24,15:10:17
jmq389,Jennifer Quintana,scanned in to,Drexel Recreation Center,2022-02-24,15:21:04
bdf56,Billy Fitzgerald,scanned in to,Drexel Recreation Center,2022-02-24,18:40:51
rsh86,Renee Haynes,scanned in to,Drexel Recreation Center,2022-02-24,22:20:30
chh35,Carol Harvey,scanned in to,Drexel Recreation Center,2022-02-25,00:49:21
pkr97,Phyllis Rosenberg,scanned in to,Drexel Recreation Center,2022-02-25,01:00:07
sdo21,Sharon Oakman,scanned in to,Drexel Recreation Center,2022-02-25,04:02:18
dac86,Debra Corner,scanned in to,Drexel Recreation Center,2022-02-25,04:47:03
jwl60,Jack Loaiza,scanned in to,Drexel Recreation Center,2022-02-25,06:31:30
gsn40,Grace Nowak,scanned in to,Drexel Recreation Center,2022-02-25,07:51:48
jbf97,Jamar Freeland,scanned in to,Drexel Recreation Center,2022-02-25,08:45:06
tjk53,Tony Kusuma,scanned in to,Drexel Recreation Center,2022-02-25,11:46:49
mrm22,Mildred Marcolina,scanned in to,Drexel Recreation Center,2022-02-25,14:52:29
rlv167,Renee Verley,scanned in to,Drexel Recreation Center,2022-02-25,14:59:18
ees81,Elaine Stgermain,scanned in to,Drexel Recreation Center,2022-02-25,16:03:03
mrr79,Michael Rogers,scanned in to,Drexel Recreation Center,2022-02-25,18:17:10
esg23,Elaine Good,scanned in to,Drexel Recreation Center,2022-02-25,20:23:01
dsl97,Donald Limbrick,scanned in to,Drexel Recreation Center,2022-02-25,23:05:26
mrj87,Michael Jones,scanned in to,Drexel Recreation Center,2022-02-26,00:12:51
dcb979,Doris Borowski,scanned in to,Drexel Recreation Center,2022-02-26,03:05:45
rar98,Ryan Rivera,scanned in to,Drexel Recreation Center,2022-02-26,06:27:08
jtg864,Joyce Gilmore,scanned in to,Drexel Recreation Center,2022-02-26,10:23:02
mib32,Marjorie Barnes,scanned in to,Drexel Recreation Center,2022-02-26,11:06:22
zss56,Zachary Simmons,scanned in to,Drexel Recreation Center,2022-02-26,13:08:46
trv12,Thomas Vause,scanned in to,Drexel Recreation Center,2022-02-26,16:03:41
amm16,Amy Malley,scanned in to,Drexel Recreation Center,2022-02-26,18:34:17
erh83,Eric Hansen,scanned in to,Drexel Recreation Center,2022-02-26,22:31:07
alv82,Aaron Vanzee,scanned in to,Drexel Recreation Center,2022-02-27,01:17:19
sad554,Shanda Duy,scanned in to,Drexel Recreation Center,2022-02-27,01:47:59
vsg80,Virginia Graza,scanned in to,Drexel Recreation Center,2022-02-27,04:28:07
bfg192,Brian Grimley,scanned in to,Drexel Recreation Center,2022-02-27,05:42:24
mep94,Manuel Pollack,scanned in to,Drexel Recreation Center,2022-02-27,06:37:01
dls60,Donna Stevens,scanned in to,Drexel Recreation Center,2022-02-27,09:56:53
jsj61,Justin Jones,scanned in to,Drexel Recreation Center,2022-02-27,13:44:05
tem53,Tanya Morgan,scanned in to,Drexel Recreation Center,2022-02-27,14:02:09
fcs811,Freda Scruggs,scanned in to,Drexel Recreation Center,2022-02-27,14:56:38
wra88,William Abbott,scanned in to,Drexel Recreation Center,2022-02-27,18:09:32
ljm68,Lena Martin,scanned in to,Drexel Recreation Center,2022-02-27,18:16:38
rkc828,Robert Cline,scanned in to,Drexel Recreation Center,2022-02-27,20:51:30
lts23,Lena Solano,scanned in to,Drexel Recreation Center,2022-02-27,21:25:07
lwq91,Linda Quintana,scanned in to,Drexel Recreation Center,2022-02-28,01:07:54
aal19,Angela Langowski,scanned in to,Drexel Recreation Center,2022-02-28,03:03:35
cjh588,Curtis Hackley,scanned in to,Drexel Recreation Center,2022-02-28,04:46:23
oed31,Ola Duff,scanned in to,Drexel Recreation Center,2022-02-28,04:58:13
lpw99,Larue Wagner,scanned in to,Drexel Recreation Center,2022-02-28,06:36:11
nea86,Norma Anderson,scanned in to,Drexel Recreation Center,2022-02-28,08:23:50
brl22,Byron Leyrer,scanned in to,Drexel Recreation Center,2022-02-28,09:50:02
mwj11,Martha Johnson,scanned in to,Drexel Recreation Center,2022-02-28,12:12:00
kmr76,Kurtis Riley,scanned in to,Drexel Recreation Center,2022-02-28,12:25:36
akc43,Angel Caldwell,scanned in to,Drexel Recreation Center,2022-02-28,14:58:46
dpw35,Debbie Wakefield,scanned in to,Drexel Recreation Center,2022-02-28,18:48:35
rlt21,Robert Trujillo,scanned in to,Drexel Recreation Center,2022-02-28,19:31:21
ced65,Colleen Deluca,scanned in to,Drexel Recreation Center,2022-02-28,23:26:11
rmr33,Rosemary Rasmussen,scanned in to,Drexel Recreation Center,2022-03-01,01:05:55
ras388,Robert Stewart,scanned in to,Drexel Recreation Center,2022-03-01,01:12:28
dcb13,Davis Brennan,scanned in to,Drexel Recreation Center,2022-03-01,04:39:52
drw27,Dave Wandler,scanned in to,Drexel Recreation Center,2022-03-01,06:16:44
abc39,Albert Cano,scanned in to,Drexel Recreation Center,2022-03-01,07:14:28
lsm20,Laura Mize,scanned in to,Drexel Recreation Center,2022-03-01,07:59:02
mnj94,Malcolm Johnson,scanned in to,Drexel Recreation Center,2022-03-01,08:01:36
jjh229,Jessica Helms,scanned in to,Drexel Recreation Center,2022-03-01,08:07:51
lst36,Linda Thompson,scanned in to,Drexel Recreation Center,2022-03-01,10:51:58
acp421,Ashley Pena,scanned in to,Drexel Recreation Center,2022-03-01,14:34:49
mhf15,Mary Fassino,scanned in to,Drexel Recreation Center,2022-03-01,15:18:09
lmh234,Leslie Helm,scanned in to,Drexel Recreation Center,2022-03-01,19:17:21
lbe144,Linda Eller,scanned in to,Drexel Recreation Center,2022-03-01,20:03:44
ddc63,Douglas Croteau,scanned in to,Drexel Recreation Center,2022-03-01,23:57:22
chs51,Christopher Stansberry,scanned in to,Drexel Recreation Center,2022-03-02,02:09:55
ecs33,Eric Schultz,scanned in to,Drexel Recreation Center,2022-03-02,03:53:46
pmw70,Pauline Wilson,scanned in to,Drexel Recreation Center,2022-03-02,06:33:30
mnp78,Melvin Prendergast,scanned in to,Drexel Recreation Center,2022-03-02,06:54:31
mhw636,Michael Wells,scanned in to,Drexel Recreation Center,2022-03-02,10:14:15
ydk36,Yoko Katz,scanned in to,Drexel Recreation Center,2022-03-02,13:36:38
gjp70,Gladys Paul,scanned in to,Drexel Recreation Center,2022-03-02,14:51:01
jjg74,Jessica Garza,scanned in to,Drexel Recreation Center,2022-03-02,18:27:41
hpt76,Harold Torres,scanned in to,Drexel Recreation Center,2022-03-02,20:34:02
epb74,Elizabeth Black,scanned in to,Drexel Recreation Center,2022-03-02,23:15:12
rml84,Roy Lacourse,scanned in to,Drexel Recreation Center,2022-03-03,03:10:11
tan491,Timothy Nordberg,scanned in to,Drexel Recreation Center,2022-03-03,03:16:22
hbb86,Heather Back,scanned in to,Drexel Recreation Center,2022-03-03,04:43:25
jfb62,Jason Biondo,scanned in to,Drexel Recreation Center,2022-03-03,07:58:05
hpa72,Hilda Atkins,scanned in to,Drexel Recreation Center,2022-03-03,08:57:47
dmm77,David Moore,scanned in to,Drexel Recreation Center,2022-03-03,11:20:00
kms504,Karla Shelton,scanned in to,Drexel Recreation Center,2022-03-03,14:27:44
per16,Peggy Rash,scanned in to,Drexel Recreation Center,2022-03-03,18:16:17
lcs90,Lynn Smith,scanned in to,Drexel Recreation Center,2022-03-03,21:30:59
ncc65,Nathaniel Crawford,scanned in to,Drexel Recreation Center,2022-03-03,22:10:12
dkm89,Donald Mcclean,scanned in to,Drexel Recreation Center,2022-03-03,23:09:32
dkc11,Delores Clifford,scanned in to,Drexel Recreation Center,2022-03-03,23:18:48
abc17,Annie Childress,scanned in to,Drexel Recreation Center,2022-03-04,02:13:40
pdf27,Pattie Fong,scanned in to,Drexel Recreation Center,2022-03-04,06:00:15
dvp79,Deborah Pena,scanned in to,Drexel Recreation Center,2022-03-04,09:49:52
avs46,Ann Sotelo,scanned in to,Drexel Recreation Center,2022-03-04,10:44:51
wac98,Wayne Coffman,scanned in to,Drexel Recreation Center,2022-03-04,11:53:35
fwb87,Frank Boykin,scanned in to,Drexel Recreation Center,2022-03-04,14:13:59
mrl33,Mark Lind,scanned in to,Drexel Recreation Center,2022-03-04,16:07:06
tmp90,Timothy Pengelly,scanned in to,Drexel Recreation Center,2022-03-04,18:32:18
lkn77,Lucille Newell,scanned in to,Drexel Recreation Center,2022-03-04,19:35:53
tjw67,Thomas Whitfield,scanned in to,Drexel Recreation Center,2022-03-04,22:16:52
mtr29,Maria Rasmussen,scanned in to,Drexel Recreation Center,2022-03-05,02:12:41
ath671,Adam Hampton,scanned in to,Drexel Recreation Center,2022-03-05,04:03:26
rce29,Rebecca Evans,scanned in to,Drexel Recreation Center,2022-03-05,04:55:04
jcb12,Janice Brookins,scanned in to,Drexel Recreation Center,2022-03-05,06:41:12
dvv38,Debra Vise,scanned in to,Drexel Recreation Center,2022-03-05,09:49:30
rrg585,Richard Gray,scanned in to,Drexel Recreation Center,2022-03-05,11:36:39
jpd143,Jacqueline Davis,scanned in to,Drexel Recreation Center,2022-03-05,15:05:33
gas51,Gary Shiver,scanned in to,Drexel Recreation Center,2022-03-05,16:09:10
dbb86,Delmar Brank,scanned in to,Drexel Recreation Center,2022-03-05,17:20:18
rsk45,Robert Knight,scanned in to,Drexel Recreation Center,2022-03-05,19:53:09
ksd42,Kevin Dang,scanned in to,Drexel Recreation Center,2022-03-05,22:26:58
prl62,Pamela Lester,scanned in to,Drexel Recreation Center,2022-03-06,00:25:08
bab983,Becky Braatz,scanned in to,Drexel Recreation Center,2022-03-06,03:16:57
dac88,Doris Cornell,scanned in to,Drexel Recreation Center,2022-03-06,03:23:20
lpw59,Lisa Williams,scanned in to,Drexel Recreation Center,2022-03-06,05:29:17
cgb60,Catherine Boyles,scanned in to,Drexel Recreation Center,2022-03-06,06:53:20
kar39,Katherine Robinson,scanned in to,Drexel Recreation Center,2022-03-06,09:15:34
jmk91,Julia Korol,scanned in to,Drexel Recreation Center,2022-03-06,09:30:22
ccr37,Candice Reid,scanned in to,Drexel Recreation Center,2022-03-06,12:27:43
eht58,Eric Threlkeld,scanned in to,Drexel Recreation Center,2022-03-06,12:47:36
ejl19,Etta Livesay,scanned in to,Drexel Recreation Center,2022-03-06,16:03:07
wrd65,William Dedmon,scanned in to,Drexel Recreation Center,2022-03-06,17:12:51
ara80,August Akin,scanned in to,Drexel Recreation Center,2022-03-06,20:06:08
jap74,Joseph Parker,scanned in to,Drexel Recreation Center,2022-03-06,20:53:28
crm221,Candice Mcfall,scanned in to,Drexel Recreation Center,2022-03-06,21:15:15
dto38,Darryl Oros,scanned in to,Drexel Recreation Center,2022-03-07,00:31:28
mit58,Mary Tidwell,scanned in to,Drexel Recreation Center,2022-03-07,04:24:08
jew929,Janet Whitley,scanned in to,Drexel Recreation Center,2022-03-07,06:32:35
kza361,Karl Adamson,scanned in to,Drexel Recreation Center,2022-03-07,09:29:03
gsw60,Gary Winn,scanned in to,Drexel Recreation Center,2022-03-07,12:47:23
lph57,Lois Hunt,scanned in to,Drexel Recreation Center,2022-03-07,15:10:35
ran19,Ruth Newark,scanned in to,Drexel Recreation Center,2022-03-07,16:27:57
dac14,Daniel Corum,scanned in to,Drexel Recreation Center,2022-03-07,17:22:45
mkh91,Michael Haney,scanned in to,Drexel Recreation Center,2022-03-07,20:37:30
syt963,Sharon Trammell,scanned in to,Drexel Recreation Center,2022-03-07,23:53:51
wrl916,Walter Loveday,scanned in to,Drexel Recreation Center,2022-03-08,00:26:48
wfn74,Willie Neely,scanned in to,Drexel Recreation Center,2022-03-08,01:21:11
crv66,Chris Valdez,scanned in to,Drexel Recreation Center,2022-03-08,03:26:21
rep527,Randy Polin,scanned in to,Drexel Recreation Center,2022-03-08,05:56:46
vkg28,Valerie Gray,scanned in to,Drexel Recreation Center,2022-03-08,07:12:31
jjw22,Janet Wood,scanned in to,Drexel Recreation Center,2022-03-08,09:32:18
ajb76,Alice Brennan,scanned in to,Drexel Recreation Center,2022-03-08,11:33:53
mjb95,Michael Barnard,scanned in to,Drexel Recreation Center,2022-03-08,14:32:36
jgr54,Joan Rogers,scanned in to,Drexel Recreation Center,2022-03-08,16:41:32
rcl903,Riley Lucero,scanned in to,Drexel Recreation Center,2022-03-08,19:42:58
eer888,Eric Rabelo,scanned in to,Drexel Recreation Center,2022-03-08,20:27:03
kkb12,Krystle Bagley,scanned in to,Drexel Recreation Center,2022-03-08,20:57:33
wsa23,Willie Alvarez,scanned in to,Drexel Recreation Center,2022-03-08,22:02:49
mlb683,Michelle Booth,scanned in to,Drexel Recreation Center,2022-03-09,00:29:53
lld406,Laura Difrancesco,scanned in to,Drexel Recreation Center,2022-03-09,01:08:48
lbo81,Leslie Overbaugh,scanned in to,Drexel Recreation Center,2022-03-09,02:42:29
mmf88,Marcie Fowler,scanned in to,Drexel Recreation Center,2022-03-09,02:45:18
fpc64,Frank Chary,scanned in to,Drexel Recreation Center,2022-03-09,05:20:52
ejt29,Ethel Tolbert,scanned in to,Drexel Recreation Center,2022-03-09,09:00:02
cmd80,Cheryl Dennis,scanned in to,Drexel Recreation Center,2022-03-09,09:35:17
jvm35,Josephine Maupin,scanned in to,Drexel Recreation Center,2022-03-09,09:58:29
ebd35,Eric Deleon,scanned in to,Drexel Recreation Center,2022-03-09,12:16:02
jdf41,James Friley,scanned in to,Drexel Recreation Center,2022-03-09,13:57:17
kya179,Kimberlee Amado,scanned in to,Drexel Recreation Center,2022-03-09,16:14:53
lgc40,Lashonda Corrigan,scanned in to,Drexel Recreation Center,2022-03-09,19:59:06
mth327,Melissa Heath,scanned in to,Drexel Recreation Center,2022-03-09,23:29:33
wjg32,Wilma Griffin,scanned in to,Drexel Recreation Center,2022-03-10,01:58:57
cdw269,Charles White,scanned in to,Drexel Recreation Center,2022-03-10,05:38:02
amf799,Annie Fagan,scanned in to,Drexel Recreation Center,2022-03-10,08:03:28
ctw38,Carlos Whiteside,scanned in to,Drexel Recreation Center,2022-03-10,11:51:16
eav95,Elenore Villa,scanned in to,Drexel Recreation Center,2022-03-10,13:49:11
bjm688,Brandon Merz,scanned in to,Drexel Recreation Center,2022-03-10,16:25:30
cfw30,Curtis Whelan,scanned in to,Drexel Recreation Center,2022-03-10,17:58:37
fca58,Frances Ake,scanned in to,Drexel Recreation Center,2022-03-10,19:23:27
cjt209,Caleb Turnipseed,scanned in to,Drexel Recreation Center,2022-03-10,20:24:54
rps444,Rose Stevens,scanned in to,Drexel Recreation Center,2022-03-10,21:22:11
aic11,Arnold Collins,scanned in to,Drexel Recreation Center,2022-03-10,21:41:09
jjr139,John Roberts,scanned in to,Drexel Recreation Center,2022-03-11,00:31:50
vkc87,Verna Caldon,scanned in to,Drexel Recreation Center,2022-03-11,01:51:32
kab50,Karen Brown,scanned in to,Drexel Recreation Center,2022-03-11,03:27:08
dds97,Danny Seger,scanned in to,Drexel Recreation Center,2022-03-11,07:18:00
drf609,David Forget,scanned in to,Drexel Recreation Center,2022-03-11,10:41:39
cro73,Chas Ober,scanned in to,Drexel Recreation Center,2022-03-11,12:01:51
jcw854,John Wilkins,scanned in to,Drexel Recreation Center,2022-03-11,13:08:24
mps30,Michael Schwieger,scanned in to,Drexel Recreation Center,2022-03-11,13:45:07
iat31,Iva Tuggle,scanned in to,Drexel Recreation Center,2022-03-11,16:08:15
cmb48,Candy Byers,scanned in to,Drexel Recreation Center,2022-03-11,17:34:18
kja43,Kenneth Aleo,scanned in to,Drexel Recreation Center,2022-03-11,19:40:08
ams575,Albert Schein,scanned in to,Drexel Recreation Center,2022-03-11,22:56:19
wbc892,William Campbell,scanned in to,Drexel Recreation Center,2022-03-12,00:43:07
etc78,Elsie Castillo,scanned in to,Drexel Recreation Center,2022-03-12,01:02:50
kpb218,Kaitlin Brandon,scanned in to,Drexel Recreation Center,2022-03-12,02:38:31
jdm49,Joan Murray,scanned in to,Drexel Recreation Center,2022-03-12,03:49:17
cbl616,Cody Lee,scanned in to,Drexel Recreation Center,2022-03-12,05:44:12
tmp66,Tammy Pine,scanned in to,Drexel Recreation Center,2022-03-12,09:30:21
jpm96,Juanita Maris,scanned in to,Drexel Recreation Center,2022-03-12,12:47:12
ljl72,Lenny Lepard,scanned in to,Drexel Recreation Center,2022-03-12,14:26:13
sms74,Star Smith,scanned in to,Drexel Recreation Center,2022-03-12,15:35:17
sdc458,Stella Clark,scanned in to,Drexel Recreation Center,2022-03-12,18:03:00
scq84,Shirley Quiroz,scanned in to,Drexel Recreation Center,2022-03-12,19:42:15
rbb53,Rocco Bivens,scanned in to,Drexel Recreation Center,2022-03-12,20:25:03
jmb18,Jesse Ball,scanned in to,Drexel Recreation Center,2022-03-12,20:39:06
mgw54,Mary Williams,scanned in to,Drexel Recreation Center,2022-03-12,21:09:59
jfr75,James Reynolds,scanned in to,Drexel Recreation Center,2022-03-12,23:46:35
sjw33,Stephanie Williams,scanned in to,Drexel Recreation Center,2022-03-13,01:58:50
tbs43,Tracy Silva,scanned in to,Drexel Recreation Center,2022-03-13,03:25:20
mjl948,Mike Lefebvre,scanned in to,Drexel Recreation Center,2022-03-13,04:21:33
jem603,Jeff Mckendrick,scanned in to,Drexel Recreation Center,2022-03-13,06:32:10
lji24,Louis Iberg,scanned in to,Drexel Recreation Center,2022-03-13,08:09:17
drj60,Donovan Johnson,scanned in to,Drexel Recreation Center,2022-03-13,11:14:32
bkr91,Betty Rojas,scanned in to,Drexel Recreation Center,2022-03-13,12:23:42
dlb22,Dennis Boyd,scanned in to,Drexel Recreation Center,2022-03-13,15:35:05
peb873,Penny Best,scanned in to,Drexel Recreation Center,2022-03-13,16:48:17
mfp487,Mark Perreault,scanned in to,Drexel Recreation Center,2022-03-13,17:10:53
cbh10,Cesar Hogan,scanned in to,Drexel Recreation Center,2022-03-13,17:49:45
eis613,Eva Soto,scanned in to,Drexel Recreation Center,2022-03-13,18:38:06
djr75,Donald Rister,scanned in to,Drexel Recreation Center,2022-03-13,20:42:37
bgl515,Barbara Lingo,scanned in to,Drexel Recreation Center,2022-03-13,23:11:28
dew92,Doris White,scanned in to,Drexel Recreation Center,2022-03-14,01:39:32
ala11,Anthony Amore,scanned in to,Drexel Recreation Center,2022-03-14,02:04:48
hmh42,Haywood Hopkins,scanned in to,Drexel Recreation Center,2022-03-14,04:04:04
mbo68,Michael Oleary,scanned in to,Drexel Recreation Center,2022-03-14,06:13:18
hmb29,Heather Barker,scanned in to,Drexel Recreation Center,2022-03-14,08:10:36
jis449,John Stewart,scanned in to,Drexel Recreation Center,2022-03-14,12:07:48
rtl96,Rafael Le,scanned in to,Drexel Recreation Center,2022-03-14,12:46:52
nhd33,Nicholas Darrell,scanned in to,Drexel Recreation Center,2022-03-14,15:52:32
jmh39,Janice Haynes,scanned in to,Drexel Recreation Center,2022-03-14,16:27:56
