drexelID,name,action,location,date,time
cdm411,Charles Mihelich,scanned in to,W. W. Hagerty Library,2022-03-11,09:09:25
grs34,George Santiago,scanned in to,W. W. Hagerty Library,2022-03-11,10:38:01
rhs91,Robert Santiago,scanned in to,W. W. Hagerty Library,2022-03-11,11:10:42
mkb37,Marjorie Brady,scanned in to,W. W. Hagerty Library,2022-03-11,14:03:03
ddh35,Daniel Hall,scanned in to,W. W. Hagerty Library,2022-03-11,16:41:12
bmn68,Bette Newlan,scanned in to,W. W. Hagerty Library,2022-03-11,20:18:06
dac63,Dorothy Capulong,scanned in to,W. W. Hagerty Library,2022-03-11,22:33:53
kpb22,Kelley Bailey,scanned in to,W. W. Hagerty Library,2022-03-12,00:12:56
rch83,Robert Hirth,scanned in to,W. W. Hagerty Library,2022-03-12,03:02:05
jjp31,Jeffery Payne,scanned in to,W. W. Hagerty Library,2022-03-12,04:13:51
grw48,Gloria Watson,scanned in to,W. W. Hagerty Library,2022-03-12,07:54:15
jmb59,Jonas Bechtol,scanned in to,W. W. Hagerty Library,2022-03-12,10:37:26
cdk631,Candace Kane,scanned in to,W. W. Hagerty Library,2022-03-12,13:14:58
sem52,Shannon Monroe,scanned in to,W. W. Hagerty Library,2022-03-12,14:02:47
kcm46,Katherine Mosier,scanned in to,W. W. Hagerty Library,2022-03-12,15:41:13
fja48,Felix Abernathy,scanned in to,W. W. Hagerty Library,2022-03-12,17:52:31
rhf28,Regina Finwall,scanned in to,W. W. Hagerty Library,2022-03-12,19:07:02
emb87,Edith Bateman,scanned in to,W. W. Hagerty Library,2022-03-12,21:59:00
sja22,Stacey Abrial,scanned in to,W. W. Hagerty Library,2022-03-13,01:11:36
mcp66,Michelle Porter,scanned in to,W. W. Hagerty Library,2022-03-13,01:23:55
jrb91,James Bush,scanned in to,W. W. Hagerty Library,2022-03-13,03:03:19
nko36,Natasha Okeeffe,scanned in to,W. W. Hagerty Library,2022-03-13,06:34:47
klf35,Karen Frank,scanned in to,W. W. Hagerty Library,2022-03-13,09:56:00
cjw86,Charlie Whitford,scanned in to,W. W. Hagerty Library,2022-03-13,11:01:57
jmt10,Janice Tudor,scanned in to,W. W. Hagerty Library,2022-03-13,13:07:25
cac38,Clarence Carrillo,scanned in to,W. W. Hagerty Library,2022-03-13,16:22:50
jcf213,John Fuller,scanned in to,W. W. Hagerty Library,2022-03-13,18:52:47
lky31,Loretta Young,scanned in to,W. W. Hagerty Library,2022-03-13,22:47:53
nsb982,Nancy Brooks,scanned in to,W. W. Hagerty Library,2022-03-13,23:24:50
ajt81,Amy Tucker,scanned in to,W. W. Hagerty Library,2022-03-14,01:32:24
srl728,Sally Lizardi,scanned in to,W. W. Hagerty Library,2022-03-14,01:46:04
jjd70,John Dekany,scanned in to,W. W. Hagerty Library,2022-03-14,05:28:55
jjw473,Jim Ward,scanned in to,W. W. Hagerty Library,2022-03-14,07:08:52
pgg78,Patrick Godsey,scanned in to,W. W. Hagerty Library,2022-03-14,07:47:02
ajg71,Angel Gallaher,scanned in to,W. W. Hagerty Library,2022-03-14,09:43:18
agr50,Anne Riester,scanned in to,W. W. Hagerty Library,2022-03-14,12:23:01
sdr46,Steve Rodriguez,scanned in to,W. W. Hagerty Library,2022-03-14,13:57:09
smb79,Sam Bonebright,scanned in to,W. W. Hagerty Library,2022-03-14,16:40:13
sem55,Stephen Mcgriff,scanned in to,W. W. Hagerty Library,2022-03-14,20:00:45
rjb62,Rose Ball,scanned in to,W. W. Hagerty Library,2022-03-14,23:02:12
rdw10,Raymond Walker,scanned in to,W. W. Hagerty Library,2022-03-14,23:10:20
rdh77,Richard Hicks,scanned in to,W. W. Hagerty Library,2022-03-15,02:55:08
mtr98,Margaret Rushing,scanned in to,W. W. Hagerty Library,2022-03-15,03:41:29
mgs66,Molly Smidt,scanned in to,W. W. Hagerty Library,2022-03-15,04:13:47
cdl13,Charles Lawson,scanned in to,W. W. Hagerty Library,2022-03-15,06:26:50
hgp753,Hilda Pearson,scanned in to,W. W. Hagerty Library,2022-03-15,09:33:19
mdw89,Melissa Wheeler,scanned in to,W. W. Hagerty Library,2022-03-15,11:41:06
maw56,Mary White,scanned in to,W. W. Hagerty Library,2022-03-15,12:39:04
rtm89,Robert Motley,scanned in to,W. W. Hagerty Library,2022-03-15,14:13:25
drc63,Darius Chambers,scanned in to,W. W. Hagerty Library,2022-03-15,17:23:44
fsm28,Frank Mozak,scanned in to,W. W. Hagerty Library,2022-03-15,20:43:20
jhl81,Joseph Lowery,scanned in to,W. W. Hagerty Library,2022-03-15,21:51:36
ism58,Irene Mcpherson,scanned in to,W. W. Hagerty Library,2022-03-15,22:49:26
ras61,Rebecca Silva,scanned in to,W. W. Hagerty Library,2022-03-15,23:15:25
sbd75,Sara Dikes,scanned in to,W. W. Hagerty Library,2022-03-16,01:36:01
cjm23,Clifford Mcmillan,scanned in to,W. W. Hagerty Library,2022-03-16,01:53:05
tmg69,Timothy Guillaume,scanned in to,W. W. Hagerty Library,2022-03-16,02:20:36
jth256,Jack Harms,scanned in to,W. W. Hagerty Library,2022-03-16,04:42:17
jrg693,Jana Green,scanned in to,W. W. Hagerty Library,2022-03-16,07:48:09
dcw53,David Wall,scanned in to,W. W. Hagerty Library,2022-03-16,10:32:31
mss11,Marcie Santiago,scanned in to,W. W. Hagerty Library,2022-03-16,11:31:42
jdk137,Jackie Klima,scanned in to,W. W. Hagerty Library,2022-03-16,11:40:49
fht10,Fredric Taylor,scanned in to,W. W. Hagerty Library,2022-03-16,12:17:34
abd534,Anthony Davis,scanned in to,W. W. Hagerty Library,2022-03-16,15:08:11
rws32,Robert Salazar,scanned in to,W. W. Hagerty Library,2022-03-16,16:34:39
rmb64,Renee Beezley,scanned in to,W. W. Hagerty Library,2022-03-16,20:21:41
jlk56,Jacque King,scanned in to,W. W. Hagerty Library,2022-03-16,21:54:02
mbm61,Michael Mielke,scanned in to,W. W. Hagerty Library,2022-03-17,01:21:30
eac52,Evelyn Coleman,scanned in to,W. W. Hagerty Library,2022-03-17,04:41:22
jjm233,Janet Martinez,scanned in to,W. W. Hagerty Library,2022-03-17,05:43:09
mhb45,Maria Branco,scanned in to,W. W. Hagerty Library,2022-03-17,07:45:27
tmm54,Tressie Mcclellan,scanned in to,W. W. Hagerty Library,2022-03-17,11:35:11
ccl59,Carl Leitheiser,scanned in to,W. W. Hagerty Library,2022-03-17,12:48:50
bpc93,Brian Crumpton,scanned in to,W. W. Hagerty Library,2022-03-17,13:43:59
rch83,Robert Hirth,scanned in to,W. W. Hagerty Library,2022-03-17,15:00:36
kks59,Keri Smith,scanned in to,W. W. Hagerty Library,2022-03-17,17:02:20
mad269,Mary Davis,scanned in to,W. W. Hagerty Library,2022-03-17,17:09:09
jld194,Jessica Downer,scanned in to,W. W. Hagerty Library,2022-03-17,17:16:14
mkw83,Mark Wilson,scanned in to,W. W. Hagerty Library,2022-03-17,18:14:31
rcn59,Ricky Noriega,scanned in to,W. W. Hagerty Library,2022-03-17,20:49:30
jes77,Judith Sawyer,scanned in to,W. W. Hagerty Library,2022-03-17,20:54:51
crg44,Clifton Green,scanned in to,W. W. Hagerty Library,2022-03-17,23:30:22
mad269,Mary Davis,scanned in to,W. W. Hagerty Library,2022-03-17,23:43:36
pgw39,Patricia Williams,scanned in to,W. W. Hagerty Library,2022-03-18,03:04:04
tce54,Tia Encarnacion,scanned in to,W. W. Hagerty Library,2022-03-18,07:00:20
lwp94,Leo Platner,scanned in to,W. W. Hagerty Library,2022-03-18,07:54:21
acd77,Antonio Davidson,scanned in to,W. W. Hagerty Library,2022-03-18,08:17:45
ddb54,Delmar Barham,scanned in to,W. W. Hagerty Library,2022-03-18,11:24:50
rkk16,Rose Kershner,scanned in to,W. W. Hagerty Library,2022-03-18,13:59:00
tip40,Theresa Peterson,scanned in to,W. W. Hagerty Library,2022-03-18,14:00:40
emd55,Eric Durnin,scanned in to,W. W. Hagerty Library,2022-03-18,15:40:15
jhk44,Joseph Kragt,scanned in to,W. W. Hagerty Library,2022-03-18,16:31:34
jnm544,Jessica Mattingly,scanned in to,W. W. Hagerty Library,2022-03-18,19:26:03
bam63,Bill Morrison,scanned in to,W. W. Hagerty Library,2022-03-18,21:55:11
oja80,Olivia Adkins,scanned in to,W. W. Hagerty Library,2022-03-19,00:59:49
mtz98,Mary Zanes,scanned in to,W. W. Hagerty Library,2022-03-19,01:22:45
clm51,Chester Mattice,scanned in to,W. W. Hagerty Library,2022-03-19,04:14:56
jlg24,James Geathers,scanned in to,W. W. Hagerty Library,2022-03-19,05:54:21
bjf51,Bennie Fink,scanned in to,W. W. Hagerty Library,2022-03-19,06:58:24
gmt32,Ginger Treat,scanned in to,W. W. Hagerty Library,2022-03-19,07:15:19
cmf38,Charles Fusco,scanned in to,W. W. Hagerty Library,2022-03-19,08:59:28
ldn169,Linda Nieto,scanned in to,W. W. Hagerty Library,2022-03-19,10:17:21
bch55,Benny Harvey,scanned in to,W. W. Hagerty Library,2022-03-19,10:59:56
jjw65,Joyce Witaszek,scanned in to,W. W. Hagerty Library,2022-03-19,14:23:14
rgt95,Ronald Temple,scanned in to,W. W. Hagerty Library,2022-03-19,17:03:13
trs235,Timothy Shattuck,scanned in to,W. W. Hagerty Library,2022-03-19,18:59:05
ctm58,Christopher Merryman,scanned in to,W. W. Hagerty Library,2022-03-19,20:16:43
edc824,Evelyn Chavez,scanned in to,W. W. Hagerty Library,2022-03-19,20:52:48
rjp92,Ryan Paulseth,scanned in to,W. W. Hagerty Library,2022-03-19,21:02:45
bab656,Bill Burnette,scanned in to,W. W. Hagerty Library,2022-03-20,00:30:36
tgn635,Thersa Neal,scanned in to,W. W. Hagerty Library,2022-03-20,03:04:24
esb34,Eddie Bevan,scanned in to,W. W. Hagerty Library,2022-03-20,04:28:16
rcn35,Robert Nielson,scanned in to,W. W. Hagerty Library,2022-03-20,04:53:02
dea21,Deborah Anderson,scanned in to,W. W. Hagerty Library,2022-03-20,06:23:14
kph143,Karen Hernandez,scanned in to,W. W. Hagerty Library,2022-03-20,06:28:35
mcv732,Martha Valenzvela,scanned in to,W. W. Hagerty Library,2022-03-20,07:56:28
hgd437,Herbert Dykstra,scanned in to,W. W. Hagerty Library,2022-03-20,11:36:19
ddc46,Donald Cross,scanned in to,W. W. Hagerty Library,2022-03-20,15:13:58
wgb57,William Bracy,scanned in to,W. W. Hagerty Library,2022-03-20,18:38:08
pjb40,Paul Barker,scanned in to,W. W. Hagerty Library,2022-03-20,22:24:37
mhr89,Michael Rucker,scanned in to,W. W. Hagerty Library,2022-03-20,23:48:11
lmf504,Larry Fisher,scanned in to,W. W. Hagerty Library,2022-03-21,00:38:09
rmb72,Robert Ballew,scanned in to,W. W. Hagerty Library,2022-03-21,03:36:48
gde37,Gregory Everitt,scanned in to,W. W. Hagerty Library,2022-03-21,06:36:23
msp37,Marcia Pittman,scanned in to,W. W. Hagerty Library,2022-03-21,09:53:12
irc52,Ismael Coleman,scanned in to,W. W. Hagerty Library,2022-03-21,12:38:50
iea65,Isaiah Arnesen,scanned in to,W. W. Hagerty Library,2022-03-21,14:10:30
bam76,Billie Mattox,scanned in to,W. W. Hagerty Library,2022-03-21,16:28:12
tst98,Toni Todd,scanned in to,W. W. Hagerty Library,2022-03-21,17:40:36
rer21,Rachel Rentas,scanned in to,W. W. Hagerty Library,2022-03-21,20:00:25
mjb77,Maureen Borysewicz,scanned in to,W. W. Hagerty Library,2022-03-21,23:19:04
bhs344,Brooke Steele,scanned in to,W. W. Hagerty Library,2022-03-21,23:31:07
tdj17,Teresa Josefy,scanned in to,W. W. Hagerty Library,2022-03-22,00:28:27
rtl23,Ronald Lesneski,scanned in to,W. W. Hagerty Library,2022-03-22,03:29:54
mmr264,Mabel Rozzi,scanned in to,W. W. Hagerty Library,2022-03-22,06:49:11
edr24,Edwina Riddle,scanned in to,W. W. Hagerty Library,2022-03-22,08:51:09
hlf20,Harvey Forbes,scanned in to,W. W. Hagerty Library,2022-03-22,10:03:52
rmd77,Raymond David,scanned in to,W. W. Hagerty Library,2022-03-22,12:10:48
slt241,Sandra Turner,scanned in to,W. W. Hagerty Library,2022-03-22,14:45:06
trn196,Thomas Nelson,scanned in to,W. W. Hagerty Library,2022-03-22,17:38:17
jkj20,Jeannette Johnson,scanned in to,W. W. Hagerty Library,2022-03-22,19:48:30
rmr782,Renay Richard,scanned in to,W. W. Hagerty Library,2022-03-22,21:15:57
lse90,Laura Ellis,scanned in to,W. W. Hagerty Library,2022-03-23,01:11:54
llf75,Lana Franks,scanned in to,W. W. Hagerty Library,2022-03-23,04:08:09
cmp54,Carol Postel,scanned in to,W. W. Hagerty Library,2022-03-23,04:42:01
hlf125,Harvey Frausto,scanned in to,W. W. Hagerty Library,2022-03-23,06:17:21
teb37,Timothy Brown,scanned in to,W. W. Hagerty Library,2022-03-23,08:19:32
bjb32,Bettie Bass,scanned in to,W. W. Hagerty Library,2022-03-23,09:04:23
chm317,Craig Mcgeeney,scanned in to,W. W. Hagerty Library,2022-03-23,10:44:49
jjb572,Justin Bilodeau,scanned in to,W. W. Hagerty Library,2022-03-23,10:58:37
kjs49,Kenneth Samuel,scanned in to,W. W. Hagerty Library,2022-03-23,13:21:21
mbc62,Mike Corbitt,scanned in to,W. W. Hagerty Library,2022-03-23,14:32:42
rmm90,Rachel Morrison,scanned in to,W. W. Hagerty Library,2022-03-23,15:03:48
pew70,Patricia Willis,scanned in to,W. W. Hagerty Library,2022-03-23,17:22:21
bac71,Bernice Chandler,scanned in to,W. W. Hagerty Library,2022-03-23,18:32:30
abc34,Ann Carrillo,scanned in to,W. W. Hagerty Library,2022-03-23,21:01:32
ajb107,Alida Baptiste,scanned in to,W. W. Hagerty Library,2022-03-23,21:11:09
jlg24,James Geathers,scanned in to,W. W. Hagerty Library,2022-03-23,21:12:22
mlp10,Michelle Pugh,scanned in to,W. W. Hagerty Library,2022-03-23,22:32:05
djp522,Danny Puga,scanned in to,W. W. Hagerty Library,2022-03-24,01:22:29
mbk695,Marivel Knight,scanned in to,W. W. Hagerty Library,2022-03-24,04:07:40
kbc86,Kevin Cook,scanned in to,W. W. Hagerty Library,2022-03-24,07:04:34
twh82,Tanya Hamilton,scanned in to,W. W. Hagerty Library,2022-03-24,07:51:50
std17,Sam Deere,scanned in to,W. W. Hagerty Library,2022-03-24,10:44:07
mlb64,Michelle Braud,scanned in to,W. W. Hagerty Library,2022-03-24,11:37:46
rwv21,Robert Vessels,scanned in to,W. W. Hagerty Library,2022-03-24,13:48:10
djh64,Donita Hoskins,scanned in to,W. W. Hagerty Library,2022-03-24,17:30:37
gfs89,Gary Sinclair,scanned in to,W. W. Hagerty Library,2022-03-24,18:59:49
bbr14,Bonnie Rizzo,scanned in to,W. W. Hagerty Library,2022-03-24,21:52:43
cjb26,Charles Brewer,scanned in to,W. W. Hagerty Library,2022-03-25,00:22:49
ecz238,Ethel Zazula,scanned in to,W. W. Hagerty Library,2022-03-25,02:20:26
jev35,James Vaccaro,scanned in to,W. W. Hagerty Library,2022-03-25,03:16:09
rew82,Ryan Wilson,scanned in to,W. W. Hagerty Library,2022-03-25,06:09:37
sbw18,Stella Watson,scanned in to,W. W. Hagerty Library,2022-03-25,09:44:54
erp89,Emory Pusey,scanned in to,W. W. Hagerty Library,2022-03-25,12:23:33
aww86,Ashton Wronski,scanned in to,W. W. Hagerty Library,2022-03-25,12:38:50
elb889,Elizabeth Burr,scanned in to,W. W. Hagerty Library,2022-03-25,14:56:13
rrj80,Randal Johnson,scanned in to,W. W. Hagerty Library,2022-03-25,15:12:54
gcw62,Gabriel Wallace,scanned in to,W. W. Hagerty Library,2022-03-25,17:43:55
css46,Charles Shelby,scanned in to,W. W. Hagerty Library,2022-03-25,21:19:23
bdc22,Buster Cropsey,scanned in to,W. W. Hagerty Library,2022-03-25,22:29:33
sgb53,Steven Baklund,scanned in to,W. W. Hagerty Library,2022-03-25,23:01:01
dcw87,David Weaver,scanned in to,W. W. Hagerty Library,2022-03-26,01:07:13
tjm63,Terry Manganaro,scanned in to,W. W. Hagerty Library,2022-03-26,02:40:35
dsc19,Darla Chambers,scanned in to,W. W. Hagerty Library,2022-03-26,03:43:03
ajh35,Andrew Hare,scanned in to,W. W. Hagerty Library,2022-03-26,05:02:48
arm78,Andrew Murray,scanned in to,W. W. Hagerty Library,2022-03-26,07:50:43
cmb205,Cynthia Burgess,scanned in to,W. W. Hagerty Library,2022-03-26,10:15:02
dba76,Dolores Abarca,scanned in to,W. W. Hagerty Library,2022-03-26,14:08:14
rrp12,Richard Plourd,scanned in to,W. W. Hagerty Library,2022-03-26,17:31:26
pew152,Patricia Woll,scanned in to,W. W. Hagerty Library,2022-03-26,19:17:49
drw27,Dave Wandler,scanned in to,W. W. Hagerty Library,2022-03-26,19:43:52
rgg79,Robert Gill,scanned in to,W. W. Hagerty Library,2022-03-26,22:48:06
eid18,Eva Daymude,scanned in to,W. W. Hagerty Library,2022-03-26,22:57:50
bop87,Beatrice Perry,scanned in to,W. W. Hagerty Library,2022-03-27,01:44:45
cgs451,Craig Santiago,scanned in to,W. W. Hagerty Library,2022-03-27,03:33:24
lmm794,Lucy Meek,scanned in to,W. W. Hagerty Library,2022-03-27,05:05:55
pcd69,Patricia Dorsette,scanned in to,W. W. Hagerty Library,2022-03-27,07:13:20
fjg20,Frank Galloway,scanned in to,W. W. Hagerty Library,2022-03-27,10:16:31
rjs38,Richard Shuster,scanned in to,W. W. Hagerty Library,2022-03-27,13:03:39
jlg65,Jannette George,scanned in to,W. W. Hagerty Library,2022-03-27,14:34:49
adm55,Andrew Mathias,scanned in to,W. W. Hagerty Library,2022-03-27,17:30:33
bsm63,Benny Makowski,scanned in to,W. W. Hagerty Library,2022-03-27,19:45:51
dvv38,Debra Vise,scanned in to,W. W. Hagerty Library,2022-03-27,22:14:40
dwh287,Daniel Hammond,scanned in to,W. W. Hagerty Library,2022-03-27,22:22:52
mkm29,Michael Mcgregor,scanned in to,W. W. Hagerty Library,2022-03-28,01:26:12
oak154,Octavia Krul,scanned in to,W. W. Hagerty Library,2022-03-28,05:16:58
cjl35,Carla Low,scanned in to,W. W. Hagerty Library,2022-03-28,08:54:21
gsw60,Gary Winn,scanned in to,W. W. Hagerty Library,2022-03-28,12:14:23
ltb64,Linda Burton,scanned in to,W. W. Hagerty Library,2022-03-28,12:23:51
trp576,Thomas Parker,scanned in to,W. W. Hagerty Library,2022-03-28,12:52:34
emr16,Earline Roddy,scanned in to,W. W. Hagerty Library,2022-03-28,14:47:43
cem672,Chad Murillo,scanned in to,W. W. Hagerty Library,2022-03-28,17:28:17
mrt261,Marshall Thomas,scanned in to,W. W. Hagerty Library,2022-03-28,19:25:47
jls90,Judith Stubblefield,scanned in to,W. W. Hagerty Library,2022-03-28,20:22:43
mcb47,Misty Bloom,scanned in to,W. W. Hagerty Library,2022-03-28,23:20:34
drc94,Diana Cantave,scanned in to,W. W. Hagerty Library,2022-03-29,00:10:45
jwt85,Jose Thompson,scanned in to,W. W. Hagerty Library,2022-03-29,01:49:43
rwr25,Ray Rivera,scanned in to,W. W. Hagerty Library,2022-03-29,02:28:22
mkp20,Marion Price,scanned in to,W. W. Hagerty Library,2022-03-29,04:34:00
ijs18,Irene Smathers,scanned in to,W. W. Hagerty Library,2022-03-29,06:31:50
rrg585,Richard Gray,scanned in to,W. W. Hagerty Library,2022-03-29,06:58:53
swg43,Steven Goodrich,scanned in to,W. W. Hagerty Library,2022-03-29,09:16:16
mrt89,Miguel Trawick,scanned in to,W. W. Hagerty Library,2022-03-29,10:15:19
wsw88,Williams Wendler,scanned in to,W. W. Hagerty Library,2022-03-29,12:04:14
eff33,Emil Freeman,scanned in to,W. W. Hagerty Library,2022-03-29,14:37:10
lkj43,Lauren Jackson,scanned in to,W. W. Hagerty Library,2022-03-29,14:40:42
ljp72,Louis Preston,scanned in to,W. W. Hagerty Library,2022-03-29,16:12:34
acr52,Ashley Rutherford,scanned in to,W. W. Hagerty Library,2022-03-29,19:33:07
cdd44,Clark Daniels,scanned in to,W. W. Hagerty Library,2022-03-29,23:25:33
pgr27,Philip Reed,scanned in to,W. W. Hagerty Library,2022-03-30,02:00:14
jde31,Jorge Emberton,scanned in to,W. W. Hagerty Library,2022-03-30,04:27:31
rkm827,Robin Mccarthy,scanned in to,W. W. Hagerty Library,2022-03-30,07:49:23
sjm69,Sarah Moorer,scanned in to,W. W. Hagerty Library,2022-03-30,11:21:04
hbm57,Howard Monske,scanned in to,W. W. Hagerty Library,2022-03-30,11:51:29
hry87,Hal Young,scanned in to,W. W. Hagerty Library,2022-03-30,14:06:18
jjo85,James Ortega,scanned in to,W. W. Hagerty Library,2022-03-30,17:59:02
ggw96,Gilbert Wood,scanned in to,W. W. Hagerty Library,2022-03-30,20:39:04
lmm119,Lynn Magee,scanned in to,W. W. Hagerty Library,2022-03-30,23:13:35
fga65,Frank Allen,scanned in to,W. W. Hagerty Library,2022-03-31,00:57:47
cke15,Chris Erickson,scanned in to,W. W. Hagerty Library,2022-03-31,01:50:11
cpc77,Charlie Coble,scanned in to,W. W. Hagerty Library,2022-03-31,04:29:03
kcm39,Kevin Moseley,scanned in to,W. W. Hagerty Library,2022-03-31,05:56:59
jkk78,Jane Kinney,scanned in to,W. W. Hagerty Library,2022-03-31,07:58:38
ttm81,Theron Murphy,scanned in to,W. W. Hagerty Library,2022-03-31,09:09:24
ptp86,Paul Palmer,scanned in to,W. W. Hagerty Library,2022-03-31,12:08:04
djl65,Donald Lee,scanned in to,W. W. Hagerty Library,2022-03-31,13:41:33
mbr98,Martha Ruiz,scanned in to,W. W. Hagerty Library,2022-03-31,15:30:27
jdm89,James Merryman,scanned in to,W. W. Hagerty Library,2022-03-31,16:06:24
aap31,Ann Price,scanned in to,W. W. Hagerty Library,2022-03-31,17:34:11
kjt20,Kelly Toomey,scanned in to,W. W. Hagerty Library,2022-03-31,19:58:26
rmh603,Raymond Harris,scanned in to,W. W. Hagerty Library,2022-03-31,22:36:42
jlo21,John Orzell,scanned in to,W. W. Hagerty Library,2022-03-31,23:16:19
jgf272,Jesse Flamer,scanned in to,W. W. Hagerty Library,2022-04-01,01:02:46
jrn64,Jonathon Nocera,scanned in to,W. W. Hagerty Library,2022-04-01,04:40:29
lav74,Linda Vagliardo,scanned in to,W. W. Hagerty Library,2022-04-01,08:28:04
egb787,Edith Baker,scanned in to,W. W. Hagerty Library,2022-04-01,11:05:41
jfd44,Justin Daughtry,scanned in to,W. W. Hagerty Library,2022-04-01,12:26:57
jar34,Janice Reed,scanned in to,W. W. Hagerty Library,2022-04-01,15:58:23
ret16,Ruth Tso,scanned in to,W. W. Hagerty Library,2022-04-01,17:52:02
dal69,Dante Lebeau,scanned in to,W. W. Hagerty Library,2022-04-01,18:44:20
mbj244,Melinda Jackson,scanned in to,W. W. Hagerty Library,2022-04-01,20:48:04
lbd14,Lindsey Davis,scanned in to,W. W. Hagerty Library,2022-04-01,21:28:10
kjs868,Kevin Shaw,scanned in to,W. W. Hagerty Library,2022-04-02,00:05:21
ckg497,Connie Gonzales,scanned in to,W. W. Hagerty Library,2022-04-02,01:08:31
jmp14,Jessica Powell,scanned in to,W. W. Hagerty Library,2022-04-02,02:50:56
ljm878,Lena Moreland,scanned in to,W. W. Hagerty Library,2022-04-02,06:09:45
rjh83,Robert Hines,scanned in to,W. W. Hagerty Library,2022-04-02,09:38:18
ljl81,Linda Lynch,scanned in to,W. W. Hagerty Library,2022-04-02,10:45:10
bkp91,Brandon Panter,scanned in to,W. W. Hagerty Library,2022-04-02,13:37:33
dmv40,Darcy Venable,scanned in to,W. W. Hagerty Library,2022-04-02,16:03:08
lmd81,Louis Davis,scanned in to,W. W. Hagerty Library,2022-04-02,19:15:32
mcg58,Majorie Garcia,scanned in to,W. W. Hagerty Library,2022-04-02,22:01:59
lkb42,Lenny Blevins,scanned in to,W. W. Hagerty Library,2022-04-03,01:57:58
jjs577,Jason Santistevan,scanned in to,W. W. Hagerty Library,2022-04-03,04:11:11
ret15,Rena Trantham,scanned in to,W. W. Hagerty Library,2022-04-03,04:23:45
ssh888,Steven Head,scanned in to,W. W. Hagerty Library,2022-04-03,07:22:27
ecf813,Ethel Farnsworth,scanned in to,W. W. Hagerty Library,2022-04-03,11:09:31
ddr946,Donald Riggings,scanned in to,W. W. Hagerty Library,2022-04-03,14:58:35
vsg41,Victor Garcia,scanned in to,W. W. Hagerty Library,2022-04-03,16:27:18
klr82,Kevin Rogers,scanned in to,W. W. Hagerty Library,2022-04-03,20:07:21
slb20,Sharon Burgess,scanned in to,W. W. Hagerty Library,2022-04-03,23:14:23
dth402,David Harris,scanned in to,W. W. Hagerty Library,2022-04-03,23:47:39
jmj366,Jill Jackson,scanned in to,W. W. Hagerty Library,2022-04-04,00:46:43
tkv672,Tammy Voris,scanned in to,W. W. Hagerty Library,2022-04-04,04:00:44
rwr88,Roberto Robledo,scanned in to,W. W. Hagerty Library,2022-04-04,05:42:57
daw55,Don Williams,scanned in to,W. W. Hagerty Library,2022-04-04,09:06:36
cjl18,Carolyn Laravie,scanned in to,W. W. Hagerty Library,2022-04-04,10:43:23
ssg66,Sarah Gundersen,scanned in to,W. W. Hagerty Library,2022-04-04,11:00:20
dsb16,Delmar Barrios,scanned in to,W. W. Hagerty Library,2022-04-04,12:46:58
rjh85,Rosalie Hamilton,scanned in to,W. W. Hagerty Library,2022-04-04,15:58:14
jtk83,Juan Kontos,scanned in to,W. W. Hagerty Library,2022-04-04,17:47:19
wmb17,Wade Bowser,scanned in to,W. W. Hagerty Library,2022-04-04,18:12:23
djw72,Dorothy White,scanned in to,W. W. Hagerty Library,2022-04-04,18:26:18
ctd39,Cindy Davis,scanned in to,W. W. Hagerty Library,2022-04-04,21:49:07
ksf59,Kathleen Fox,scanned in to,W. W. Hagerty Library,2022-04-05,01:35:18
grm78,Gilbert Madigan,scanned in to,W. W. Hagerty Library,2022-04-05,05:18:45
mrm30,Monte Myers,scanned in to,W. W. Hagerty Library,2022-04-05,06:06:54
lky31,Loretta Young,scanned in to,W. W. Hagerty Library,2022-04-05,07:46:05
pwd835,Paul Dick,scanned in to,W. W. Hagerty Library,2022-04-05,08:14:44
jjp32,John Patton,scanned in to,W. W. Hagerty Library,2022-04-05,10:39:08
tjr29,Tonya Roberts,scanned in to,W. W. Hagerty Library,2022-04-05,12:07:07
jed18,Josephine Duff,scanned in to,W. W. Hagerty Library,2022-04-05,15:00:34
rph41,Ruth Hyder,scanned in to,W. W. Hagerty Library,2022-04-05,16:51:39
hlf20,Harvey Forbes,scanned in to,W. W. Hagerty Library,2022-04-05,19:49:50
jdm49,Joan Murray,scanned in to,W. W. Hagerty Library,2022-04-05,23:39:00
gsd76,Grace Dean,scanned in to,W. W. Hagerty Library,2022-04-06,02:11:27
tda34,Thomas Altman,scanned in to,W. W. Hagerty Library,2022-04-06,04:34:05
jrc53,Jesus Chavez,scanned in to,W. W. Hagerty Library,2022-04-06,07:23:48
cjg975,Charles Granfield,scanned in to,W. W. Hagerty Library,2022-04-06,11:19:46
bjd60,Brian Dowell,scanned in to,W. W. Hagerty Library,2022-04-06,15:02:15
mkh60,Marsha Hillis,scanned in to,W. W. Hagerty Library,2022-04-06,17:52:51
cls76,Charles Shelton,scanned in to,W. W. Hagerty Library,2022-04-06,18:55:20
ccn96,Constance Norman,scanned in to,W. W. Hagerty Library,2022-04-06,20:17:32
rmg911,Ruby Gunter,scanned in to,W. W. Hagerty Library,2022-04-06,21:07:17
air70,Amy Ruiz,scanned in to,W. W. Hagerty Library,2022-04-06,22:16:38
dtb11,Dee Brown,scanned in to,W. W. Hagerty Library,2022-04-07,00:29:45
caj28,Cassi Johnson,scanned in to,W. W. Hagerty Library,2022-04-07,00:31:54
