Drexel ID,Annual Salary,Date of Birth,Full Name,Job Title,Year Started,Employer,Time Reporting Period,Direct Deposit,Electronic W2 Form,Turbo Tax Option
nrk816,105013,9/15/1980,Nicole R Koltick,Professor,2000,Drexel University,semi-monthly,True,False,Opt Out
jec26,84574,5/18/1986,Jessica E Creane,Professor,2006,Drexel University,semi-monthly,False,False,Opt Out
aar17,86618,7/8/1983,Anjelikal A Rogers,Professor,2004,Drexel University,semi-monthly,False,False,Included
rdj865,82820,7/5/1964,Roberta D Johnson,Professor,2003,Drexel University,biweekly,True,True,Opt Out
nce39,94582,10/13/1984,Nicole C Elie,Professor,2010,Drexel University,biweekly,True,False,Opt Out
jk845,104222,1/26/1954,Jon Kohl,Professor,1979,Drexel University,biweekly,False,False,Opt Out
tay38,112766,10/13/1967,Tatyana A Yassukovich,Professor,1988,Drexel University,biweekly,True,False,Opt Out
ad969,100282,6/21/1967,Alex Djordjevic,Professor,1994,Drexel University,semi-monthly,False,False,Included
srm18,107443,11/18/1964,Sarina R Miller,Professor,1992,Drexel University,biweekly,False,False,Included
mm979,87921,6/1/1977,Michael McAllister,Professor,2000,Drexel University,semi-monthly,False,False,Included
dr685,108127,4/12/1992,Debra Ruben,Professor,2012,Drexel University,semi-monthly,False,False,Included
rjp59,92444,5/6/1963,Roberto J Pace,Professor,1983,Drexel University,biweekly,True,True,Included
mlm18,89217,2/8/1960,Melissa L Menago,Professor,1988,Drexel University,semi-monthly,False,True,Opt Out
bgh56,104401,11/11/1950,Beth G Huerta,Professor,1977,Drexel University,biweekly,False,False,Included
alm39,106218,3/7/1967,Andrea L Modica,Professor,1995,Drexel University,biweekly,False,True,Opt Out
aig56,107707,7/8/1958,Ann I Gerondelis,Professor,1987,Drexel University,biweekly,False,True,Opt Out
jk985,83168,7/16/1976,Joshua Koplin,Professor,2008,Drexel University,biweekly,False,False,Included
lmg899,101259,7/16/1963,Luke M Giordano,Professor,1986,Drexel University,biweekly,False,True,Opt Out
llm11,87967,3/23/1979,LaNeshe L Miller,Professor,2017,Drexel University,biweekly,False,False,Opt Out
ajg889,108962,7/11/1983,Alan J Greenberger,Professor,2007,Drexel University,semi-monthly,False,False,Included
mtz24,111889,8/4/1960,Max T Zahniser,Professor,1982,Drexel University,semi-monthly,True,False,Included
sjf86,90798,1/17/1971,Stuart J Fineman,Professor,2006,Drexel University,semi-monthly,False,False,Opt Out
teg726,102933,1/7/1960,Talia E Greene,Professor,1999,Drexel University,biweekly,True,False,Included
jc842,107939,10/22/1986,Jakeya Caruthers,Professor,2011,Drexel University,semi-monthly,True,True,Included
aa117,93682,12/11/1967,Ali Afify,Professor,1990,Drexel University,biweekly,True,True,Included
ml548,97153,3/13/1969,Myungwoon Lee,Professor,2009,Drexel University,semi-monthly,True,False,Included
hp265,83504,5/25/1951,Hechun Ping,Professor,1979,Drexel University,biweekly,False,True,Opt Out
sm945,98873,7/15/1992,Sienna Medina,Professor,2013,Drexel University,semi-monthly,False,True,Opt Out
amt20,110863,4/16/1959,Alejandro Manga Tinoco,Professor,1991,Drexel University,semi-monthly,True,False,Included
ewh26,84541,5/22/1988,Eric W Herr,Professor,2015,Drexel University,biweekly,True,True,Opt Out
nk167,101228,6/27/1975,Nahyun Kim,Professor,2012,Drexel University,biweekly,False,True,Included
pzp35,110035,4/14/1955,Pamela Z Poe,Professor,1975,Drexel University,biweekly,True,False,Included
ssh91,103337,7/10/1969,Steve S Herzog,Professor,2000,Drexel University,biweekly,True,True,Opt Out
haw37,88783,4/19/1978,Heather A Webb-Petersen,Professor,2015,Drexel University,semi-monthly,True,False,Opt Out
cm706,110057,5/5/1976,Courtney Maum,Professor,2012,Drexel University,semi-monthly,False,True,Included
skj97,107686,1/10/1965,Shannon K Jacobsen,Professor,1988,Drexel University,semi-monthly,True,True,Included
zh226,103931,8/16/1989,Zachary High,Professor,2010,Drexel University,biweekly,True,True,Included
raw93,106394,12/15/1988,Robert A Watts,Professor,2012,Drexel University,semi-monthly,True,True,Opt Out
mcs81,102122,2/4/1962,Maegan C Shea,Professor,1987,Drexel University,semi-monthly,False,False,Included
jdy80,92510,2/9/1979,Jennifer D Yusin,Professor,2006,Drexel University,biweekly,True,False,Opt Out
rrk928,105455,2/4/1975,Roger R Kurtz,Professor,2010,Drexel University,biweekly,False,True,Opt Out
aml81,90901,6/12/1976,Amanda M Lequieu,Professor,1998,Drexel University,semi-monthly,True,False,Opt Out
jry613,88795,6/12/1981,John R Yagecic,Professor,2002,Drexel University,biweekly,False,False,Opt Out
jvm57,86409,1/28/1986,Jerry V Mead,Professor,2013,Drexel University,semi-monthly,True,True,Opt Out
rn582,96269,10/27/1994,Robert Newby,Professor,2014,Drexel University,semi-monthly,False,False,Included
da675,83844,1/15/1981,Drew Anderson,Professor,2003,Drexel University,semi-monthly,False,False,Included
ivb82,97172,1/12/1985,Ilya V Buynevich,Professor,2011,Drexel University,biweekly,False,False,Included
nm739,112558,9/13/1982,Nada Matta,Professor,2005,Drexel University,semi-monthly,False,False,Opt Out
rac86,100548,5/17/1957,Rebecca A Clothey,Professor,1983,Drexel University,biweekly,False,False,Opt Out
nj929,85749,10/24/1974,Nic John F Ramos,Professor,2006,Drexel University,biweekly,True,False,Opt Out
cg331,97012,11/24/1976,Chaim Goldstein,Professor,2008,Drexel University,semi-monthly,False,True,Opt Out
jx377,99651,9/28/1967,Jingni Xiao,Professor,1998,Drexel University,semi-monthly,False,False,Opt Out
lfi984,107947,11/21/1970,Luke F Ingram,Professor,1998,Drexel University,biweekly,True,False,Opt Out
tmh59,99554,6/4/1950,Trent M Huber,Professor,1981,Drexel University,biweekly,True,False,Opt Out
ah845,93184,9/10/1969,Alyssa Haney,Professor,1993,Drexel University,biweekly,False,True,Included
fp236,100148,7/17/1962,Flavia Padovani,Professor,1992,Drexel University,biweekly,True,True,Included
cbs74,85940,9/17/1993,Chloe B Silverman,Professor,2020,Drexel University,semi-monthly,True,True,Opt Out
mkg84,110575,2/14/1967,Meg K Guliford,Professor,1995,Drexel University,semi-monthly,False,True,Included
ja141,106525,4/10/1959,Jose A Tapia Granados,Professor,1985,Drexel University,semi-monthly,True,False,Opt Out
mdb61,103775,9/13/1950,Michael D Baselice,Professor,1978,Drexel University,biweekly,True,True,Included
pcg21,99127,7/13/1970,Paul C Gondek,Professor,1998,Drexel University,semi-monthly,True,True,Opt Out
atw42,98267,6/24/1959,Andrea T Wieckowski,Professor,1986,Drexel University,semi-monthly,True,True,Included
kh838,95292,4/17/1994,Kirk Heilbrun,Professor,2018,Drexel University,semi-monthly,True,True,Included
jdm471,94996,3/4/1959,John D Medaglia,Professor,1987,Drexel University,biweekly,True,True,Opt Out
ja965,82983,8/4/1988,Jody Aramburo,Professor,2009,Drexel University,biweekly,False,False,Opt Out
tac35,111351,5/21/1983,Travis A Cos,Professor,2004,Drexel University,semi-monthly,False,True,Opt Out
emf78,89273,7/25/1992,Evan M Forman,Professor,2012,Drexel University,semi-monthly,False,True,Opt Out
fz462,103458,11/9/1959,Fengqing Zhang,Professor,1984,Drexel University,biweekly,True,True,Included
ak562,103521,9/3/1986,Aaron Kucyi,Professor,2013,Drexel University,biweekly,True,False,Opt Out
kaj70,92233,5/14/1975,Kelly A Joyce,Professor,1996,Drexel University,semi-monthly,True,False,Opt Out
seb97,108819,11/10/1950,Susan E Bell,Professor,1975,Drexel University,biweekly,True,True,Opt Out
jns73,106754,3/1/1956,Jacqueline N Sadashige,Professor,1983,Drexel University,semi-monthly,False,True,Opt Out
jfm53,105471,5/16/1958,Janel F McCloskey,Professor,1987,Drexel University,semi-monthly,True,False,Included
lml65,92821,5/18/1963,Lauren M Lowe,Professor,1985,Drexel University,biweekly,False,True,Included
dd954,105381,2/13/1957,Dan Dai,Professor,1982,Drexel University,biweekly,False,False,Opt Out
bmg938,110015,3/22/1950,Barbara M Grein,Professor,1975,Drexel University,semi-monthly,False,True,Opt Out
ar117,109893,11/17/1974,AJ Raven,Professor,1999,Drexel University,biweekly,True,False,Included
cdb49,83484,3/6/1951,Cameron D Bale,Professor,1979,Drexel University,biweekly,True,True,Included
os482,92105,11/10/1955,Oliver Schaer,Professor,1992,Drexel University,biweekly,False,True,Included
jlg29,101954,5/13/1963,Jennifer L Golek,Professor,1998,Drexel University,biweekly,True,False,Opt Out
yvy64,108168,7/17/1982,Yoto V Yotov,Professor,2002,Drexel University,biweekly,False,False,Included
yz751,108235,11/23/1987,Yin Zhang,Professor,2013,Drexel University,semi-monthly,False,False,Included
ebb818,101327,4/9/1975,Edner B Bataille,Professor,1996,Drexel University,semi-monthly,False,True,Opt Out
rcb52,110814,10/8/1975,Richard C Barnett,Professor,2006,Drexel University,semi-monthly,False,False,Included
smh74,102329,9/9/1962,Shawkat M Hammoudeh,Professor,1989,Drexel University,biweekly,True,False,Opt Out
emf63,104339,11/8/1977,Eliezer M Fich,Professor,2012,Drexel University,biweekly,True,False,Included
dab89,94854,10/24/1979,David A Becher,Professor,2014,Drexel University,biweekly,False,True,Included
gpt52,101867,6/20/1953,George P Tsetsekos,Professor,1983,Drexel University,biweekly,False,True,Included
msm13,95765,2/8/1980,Madison S Miller,Professor,2014,Drexel University,semi-monthly,True,False,Opt Out
br636,82688,5/28/1977,Bernard Rayca,Professor,1998,Drexel University,semi-monthly,True,True,Included
seg94,108061,10/17/1956,Sarah E Galbraith,Professor,1991,Drexel University,semi-monthly,True,True,Included
wh826,95549,1/10/1980,Will Hall,Professor,2019,Drexel University,biweekly,False,False,Included
sc708,83056,6/3/1950,Suresh Chandran,Professor,1971,Drexel University,semi-monthly,True,False,Included
skr55,101727,10/21/1964,Stanley K Ridgley,Professor,1991,Drexel University,semi-monthly,False,False,Opt Out
kmb69,89398,7/20/1985,Kelly M Betchyk,Professor,2006,Drexel University,semi-monthly,False,False,Opt Out
dt953,108599,1/21/1970,Daniel Tzabbar,Professor,2005,Drexel University,semi-monthly,True,True,Opt Out
led82,104772,8/18/1967,Lauren E D'Innocenzo,Professor,2002,Drexel University,biweekly,False,True,Opt Out
uup66,104280,10/9/1977,Umer U Piracha,Professor,2004,Drexel University,semi-monthly,True,True,Included
pvm60,108111,2/23/1992,Paul V McCullough,Professor,2019,Drexel University,semi-monthly,True,False,Included
mej83,104350,1/6/1986,Marina E Johnson,Professor,2009,Drexel University,biweekly,True,False,Included
tfj60,106531,6/19/1954,Timothy F Jordan,Professor,1977,Drexel University,biweekly,False,False,Opt Out
jlh66,102979,9/25/1967,Jillian L Hmurovic,Professor,2001,Drexel University,biweekly,True,True,Included
ks335,111787,9/4/1992,Ksenia Sergueeva,Professor,2019,Drexel University,semi-monthly,True,True,Included
wjh44,106352,7/24/1995,William J Havlena,Professor,2022,Drexel University,biweekly,True,False,Opt Out
wy938,106074,9/14/1980,Wenyan Yin,Professor,2015,Drexel University,semi-monthly,True,False,Opt Out
bvd40,108603,4/1/1950,Boryana V Dimitrova,Professor,1976,Drexel University,biweekly,False,False,Included
lkd402,103829,7/2/1957,Lawrence K Duke,Professor,1996,Drexel University,semi-monthly,True,True,Opt Out
tla33,82663,5/24/1955,Trina L Andras,Professor,1988,Drexel University,biweekly,False,True,Included
jz668,86374,7/10/1964,Jintao Zhang,Professor,2002,Drexel University,semi-monthly,False,False,Opt Out
bmr78,102366,6/7/1969,Brooke M Reavey,Professor,1994,Drexel University,semi-monthly,True,False,Included
syc54,96929,3/24/1971,So Young Choi,Professor,1991,Drexel University,semi-monthly,False,False,Included
yk395,102154,3/17/1968,Yoonhee Kim,Professor,1993,Drexel University,semi-monthly,True,True,Included
sd988,91446,10/16/1984,Salvatore Dragone,Professor,2008,Drexel University,semi-monthly,True,False,Opt Out
ctw59,85486,3/10/1967,Chris T Wyche,Professor,1997,Drexel University,biweekly,True,True,Opt Out
rmj47,95022,1/15/1995,Rachel M Johnson,Professor,2020,Drexel University,biweekly,False,False,Included
blr86,96351,3/22/1984,Bryan L Rishforth,Professor,2009,Drexel University,biweekly,True,False,Opt Out
kn703,111963,11/1/1993,Krzysztof Nowak,Professor,2015,Drexel University,semi-monthly,False,False,Opt Out
ck878,96575,7/23/1972,Constantine Katsinis,Professor,1998,Drexel University,biweekly,False,True,Included
gbm87,98839,3/21/1964,Geoffrey B Mainland,Professor,1988,Drexel University,biweekly,True,False,Opt Out
ek277,87862,10/15/1959,Edward Kim,Professor,1988,Drexel University,biweekly,True,False,Opt Out
vg765,84292,12/23/1995,Vasilis Gkatzelis,Professor,2022,Drexel University,semi-monthly,False,True,Included
phk84,100686,11/2/1993,Philip H Kulp,Professor,2016,Drexel University,semi-monthly,False,False,Opt Out
csi723,85970,7/12/1966,Charles Sgrillo II,Professor,1994,Drexel University,semi-monthly,False,True,Opt Out
yl541,89178,8/7/1974,Ying Lin,Professor,2007,Drexel University,semi-monthly,True,True,Included
dp695,100213,7/26/1951,Deborah Parsram,Professor,1973,Drexel University,biweekly,True,True,Opt Out
jjs66,83754,3/5/1983,Jevelson J Simenthy,Professor,2009,Drexel University,semi-monthly,True,True,Included
ras21,103595,3/28/1956,Robert A Sieczkiewicz,Professor,1980,Drexel University,biweekly,True,False,Opt Out
ar978,103871,6/17/1950,Afsaneh Razi,Professor,1972,Drexel University,biweekly,True,False,Included
row10,96791,7/4/1960,Rosina O Weber,Professor,1997,Drexel University,biweekly,True,False,Included
pm864,111625,2/26/1969,Parag More,Professor,1998,Drexel University,biweekly,True,True,Included
yc293,90529,3/10/1962,Yuanfang Cai,Professor,2001,Drexel University,semi-monthly,False,False,Included
sth893,112718,7/4/1991,Simi T Hoque,Professor,2016,Drexel University,semi-monthly,False,False,Opt Out
af144,101333,9/23/1955,Amir Farnam,Professor,1994,Drexel University,biweekly,True,False,Included
zc322,111640,8/5/1983,Zhiwei Chen,Professor,2009,Drexel University,semi-monthly,True,True,Included
ae872,111153,10/2/1958,Arvin Ebrahimkhanlou,Professor,1986,Drexel University,semi-monthly,False,False,Included
jas49,99757,2/24/1968,Jeffrey A Spatz,Professor,2006,Drexel University,biweekly,True,False,Included
rfm51,103134,10/8/1961,Robert F Murray,Professor,1985,Drexel University,semi-monthly,True,True,Included
dmm58,82854,12/18/1975,Daniel M Massuto,Professor,2004,Drexel University,semi-monthly,False,True,Opt Out
al603,102504,11/11/1971,Allison Lukachik,Professor,2000,Drexel University,biweekly,False,True,Opt Out
bpf36,88636,7/12/1974,Benjamin P Ferrer,Professor,1997,Drexel University,biweekly,True,True,Included
alh36,106986,2/5/1961,Amy L Hennessey,Professor,1990,Drexel University,biweekly,False,False,Opt Out
wrl69,86125,11/26/1971,William R Long,Professor,1994,Drexel University,semi-monthly,False,False,Opt Out
jem55,91554,4/16/1994,Jamie E McDonald,Professor,2015,Drexel University,semi-monthly,True,True,Included
nab172,98985,10/14/1988,Nathan A Barry,Professor,2008,Drexel University,biweekly,False,False,Included
jlm244,110721,12/19/1986,Jennifer L Matthews,Professor,2008,Drexel University,biweekly,True,False,Included
kdg18,88017,6/6/1954,Kevin D Gazzara,Professor,1979,Drexel University,semi-monthly,True,True,Opt Out
flp88,84730,10/2/1955,Fredric L Plotnick,Professor,1990,Drexel University,biweekly,False,False,Included
brb88,96007,4/2/1967,Barnes R Bierck,Professor,1988,Drexel University,semi-monthly,True,False,Included
ls658,85889,5/20/1987,Leonard Shaw,Professor,2012,Drexel University,biweekly,False,False,Included
acl15,98610,8/12/1975,Alan C Lau,Professor,1996,Drexel University,semi-monthly,False,True,Opt Out
kdo88,97665,3/18/1970,Kerry D O'Mara,Professor,2009,Drexel University,semi-monthly,True,True,Included
jkl681,87209,4/16/1981,James K Lewis,Professor,2002,Drexel University,semi-monthly,False,True,Opt Out
jjd31,107005,4/16/1988,John J Dorsey,Professor,2011,Drexel University,semi-monthly,True,True,Included
new16,83145,5/1/1987,Nicole E Welk-Joerger,Professor,2013,Drexel University,biweekly,True,False,Included
ymv38,86759,6/14/1969,Yanick M Vibert,Professor,2008,Drexel University,biweekly,True,False,Opt Out
jja20,88396,11/16/1986,Joe J Amon,Professor,2013,Drexel University,semi-monthly,True,False,Opt Out
esv23,93982,10/6/1953,Elizabeth S Valdez,Professor,1980,Drexel University,semi-monthly,False,True,Opt Out
mle596,82737,7/25/1961,Mariana Lazo Elizondo,Professor,1984,Drexel University,semi-monthly,True,True,Included
cag589,101802,3/17/1956,Carol Ann Gross-Davis,Professor,1984,Drexel University,biweekly,True,False,Opt Out
mpt78,102141,8/1/1995,Maurits P Taytelbaum,Professor,2021,Drexel University,biweekly,True,True,Included
sas278,106693,1/8/1979,Sarah A Smathers,Professor,1999,Drexel University,semi-monthly,True,True,Opt Out
jbk83,86505,9/8/1950,Judith B Klotz,Professor,1974,Drexel University,semi-monthly,True,True,Included
mck54,84275,3/24/1979,Michelle C Kondo,Professor,2008,Drexel University,semi-monthly,False,False,Opt Out
ais28,81957,7/6/1993,Ayden I Scheim,Professor,2018,Drexel University,semi-monthly,True,True,Opt Out
aae48,95675,10/12/1976,Alison A Evans,Professor,2000,Drexel University,biweekly,True,True,Included
smb51,110070,12/10/1963,Sharrelle M Barber,Professor,1983,Drexel University,biweekly,True,False,Opt Out
jme30,98700,12/7/1957,Jan M Eberth,Professor,1996,Drexel University,semi-monthly,True,True,Opt Out
rrh94,94890,11/15/1971,Rachael R HaileSelasse,Professor,1998,Drexel University,semi-monthly,False,False,Included
mrm93,86364,6/6/1983,Marisol Rodriguez Mergenthal,Professor,2006,Drexel University,semi-monthly,False,False,Included
jer831,97807,5/16/1962,Joel E Ruffin,Professor,1995,Drexel University,semi-monthly,True,False,Included
jjk85,92103,10/24/1980,Jennifer J Kebea,Professor,2019,Drexel University,semi-monthly,True,True,Included
me192,88120,11/21/1969,Michael Edmondson,Professor,2009,Drexel University,semi-monthly,False,True,Opt Out
whr52,109034,5/9/1986,William H Radichel,Professor,2010,Drexel University,semi-monthly,True,True,Included
jm323,97438,9/6/1952,Jennifer Myers,Professor,1974,Drexel University,biweekly,False,False,Opt Out
kaf14,109279,11/10/1991,Kerry A Fitzpatrick,Professor,2012,Drexel University,semi-monthly,False,True,Included
tj611,103513,3/23/1956,Tiffany Jenkins,Professor,1981,Drexel University,biweekly,False,True,Included
sas38,100765,2/14/1967,Sara A Scheller,Professor,1997,Drexel University,semi-monthly,False,True,Included
rap54,109557,12/20/1984,Rikki A Patton,Professor,2011,Drexel University,biweekly,True,True,Opt Out
rfc11,103988,8/25/1965,Renata F Carneiro,Professor,2001,Drexel University,biweekly,True,True,Opt Out
kcw31,87714,6/20/1958,K.C. C Wuebbling,Professor,1985,Drexel University,semi-monthly,False,False,Included
jtg34,95282,11/19/1971,John T Glaubitz,Professor,2011,Drexel University,semi-monthly,True,True,Included
jvl79,99969,1/25/1991,Joanne V Loewy,Professor,2013,Drexel University,semi-monthly,False,False,Included
hah387,109002,11/3/1994,Hope A Heffner-Solimeo,Professor,2019,Drexel University,biweekly,True,True,Included
sep49,88418,6/7/1953,Shaunna E Pitzer,Professor,1992,Drexel University,semi-monthly,False,True,Included
kml31,107209,11/26/1994,Kathryn M Lorenz,Professor,2014,Drexel University,semi-monthly,True,False,Included
sll281,97678,10/2/1964,Shelly L LaPrince,Professor,1993,Drexel University,semi-monthly,False,True,Included
jfc15,106195,7/8/1960,Jessica F Cook,Professor,1998,Drexel University,biweekly,False,False,Opt Out
bob429,104090,10/4/1971,Brian O Beardslee,Professor,2008,Drexel University,biweekly,False,False,Opt Out
gmp124,86128,6/16/1992,Gen M Porrecca,Professor,2012,Drexel University,semi-monthly,False,False,Included
dw912,104678,9/8/1981,Denise Way,Professor,2004,Drexel University,biweekly,False,True,Opt Out
eaw36,95294,3/8/1967,Elizabeth A Ward,Professor,1987,Drexel University,semi-monthly,True,False,Opt Out
ch275,106480,12/3/1976,Cynthia Hambach,Professor,2008,Drexel University,biweekly,False,True,Opt Out
tkm80,93613,9/22/1956,Tasha K Martin-Peters,Professor,1978,Drexel University,semi-monthly,True,True,Opt Out
slh62,96065,1/28/1956,Shelley L Hickey,Professor,1980,Drexel University,biweekly,False,False,Opt Out
jro60,108028,2/9/1958,Jennifer R Olszewski,Professor,1979,Drexel University,biweekly,True,False,Included
tb923,96876,6/16/1995,Therese Brady,Professor,2018,Drexel University,biweekly,True,True,Included
mei19,107357,9/27/1955,Maria E Irrera-Newcomb,Professor,1983,Drexel University,semi-monthly,True,False,Opt Out
lar20,98592,8/3/1991,Lori A Ruskin,Professor,2017,Drexel University,biweekly,False,False,Included
lac92,91628,7/4/1955,Lisa A Chiarello,Professor,1987,Drexel University,semi-monthly,True,False,Included
agi65,99252,5/22/1956,Andrea G Irvine,Professor,1990,Drexel University,semi-monthly,False,False,Included
smm888,95932,7/10/1967,Susan M McGinley,Professor,2004,Drexel University,biweekly,True,True,Opt Out
slb49,112603,4/20/1988,Saraelena L Becker,Professor,2009,Drexel University,biweekly,False,True,Opt Out
arg68,107707,12/1/1977,Amanda R Gilhool,Professor,2016,Drexel University,semi-monthly,False,True,Opt Out
ksp95,84803,7/7/1963,Kaitlin S Poillon,Professor,1989,Drexel University,semi-monthly,False,True,Included
mh477,85698,9/22/1988,Melissa Hand,Professor,2013,Drexel University,biweekly,True,False,Opt Out
rr184,88310,4/18/1990,Raquel Redmond,Professor,2015,Drexel University,semi-monthly,True,True,Opt Out
cem15,109375,9/6/1976,Clare E Milner,Professor,2011,Drexel University,semi-monthly,True,False,Included
sbw67,91954,8/27/1990,Sarah B Wenger,Professor,2016,Drexel University,semi-monthly,True,True,Opt Out
jer26,88052,6/26/1960,John E Ruggiero,Professor,1985,Drexel University,semi-monthly,False,False,Included
smo24,110195,1/15/1959,Safiyyah M Okoye,Professor,1992,Drexel University,biweekly,False,True,Included
tas48,106455,3/18/1972,Trish A Shewokis,Professor,2005,Drexel University,semi-monthly,False,True,Included
jss99,96044,12/3/1959,Justine S Sefcik,Professor,1998,Drexel University,semi-monthly,True,True,Included
hmf35,111777,2/18/1978,Helene M Furjan,Professor,2018,Drexel University,semi-monthly,False,False,Opt Out
csf70,86620,5/22/1988,Cara S Fantini,Professor,2013,Drexel University,semi-monthly,False,False,Opt Out
wnd11,107077,12/19/1976,William N Dampier,Professor,2010,Drexel University,biweekly,False,True,Opt Out
njb25,91739,4/4/1994,Natalia J Broz,Professor,2016,Drexel University,biweekly,False,False,Opt Out
jmd12,105615,12/17/1958,Jessica M Day,Professor,1978,Drexel University,biweekly,False,False,Opt Out
sm251,91848,12/5/1963,Samantha Mercanti-Anthony,Professor,1995,Drexel University,biweekly,True,False,Included
elh174,85731,10/13/1957,Elizabeth L Haslam,Professor,1980,Drexel University,biweekly,False,False,Included
amb28,105786,1/15/1961,Allyce M Barron,Professor,1989,Drexel University,semi-monthly,False,False,Included
cls149,108728,1/3/1995,Christina L Steinbacher-Reed,Professor,2020,Drexel University,biweekly,False,False,Opt Out
wmh19,101024,6/4/1992,Warren M Hilton,Professor,2018,Drexel University,biweekly,False,False,Included
tcg87,89221,1/13/1956,Thomas C Green,Professor,1982,Drexel University,biweekly,False,True,Included
agk49,107012,10/8/1952,Alexander G Kopp,Professor,1976,Drexel University,semi-monthly,False,True,Included
slc15,105181,1/24/1968,Shannon L Corey,Professor,2001,Drexel University,biweekly,True,False,Opt Out
aga141,96095,12/28/1984,Alex G Arriaga,Professor,2009,Drexel University,semi-monthly,False,False,Included
mrr97,100738,2/14/1956,Michael R Rankin,Professor,1976,Drexel University,biweekly,False,False,Opt Out
kff45,89903,9/17/1975,Karen F Freeman,Professor,2000,Drexel University,semi-monthly,False,False,Included
msf75,84674,3/19/1965,Michael S Franklin,Professor,2005,Drexel University,semi-monthly,True,True,Opt Out
klk73,112237,1/27/1956,Kristin L Koskey,Professor,1990,Drexel University,semi-monthly,False,True,Opt Out
kaf908,106499,4/24/1956,Kelly A Fidanza,Professor,1992,Drexel University,biweekly,True,False,Opt Out
mag28,87880,12/1/1984,Mollie A Gambone,Professor,2004,Drexel University,biweekly,True,True,Opt Out
jjr91,107973,9/13/1981,Jeff J Rhodes,Professor,2008,Drexel University,semi-monthly,False,False,Included
tam778,100110,11/14/1966,Toni A May,Professor,1988,Drexel University,biweekly,False,True,Included
ll816,100594,3/5/1986,Laurel Lichty,Professor,2013,Drexel University,semi-monthly,True,False,Opt Out
mnm123,97916,12/22/1974,Michele N Mathes,Professor,2003,Drexel University,biweekly,True,False,Opt Out
mis48,92451,6/15/1964,Mara I Smith,Professor,1992,Drexel University,biweekly,False,False,Opt Out
bar53,98890,5/11/1966,Becka A Rich,Professor,1988,Drexel University,biweekly,True,True,Included
jml659,95931,7/14/1966,Jane M Licata,Professor,1993,Drexel University,biweekly,True,False,Opt Out
tna27,106009,11/25/1954,Tiffany N Alford,Professor,1987,Drexel University,semi-monthly,True,False,Opt Out
taw32,100764,4/18/1970,Terrell A Williams,Professor,2010,Drexel University,semi-monthly,True,True,Opt Out
emc91,83129,10/20/1959,Edward M Cramp,Professor,1989,Drexel University,biweekly,True,True,Included
ajf50,95275,5/3/1961,Alex J Feldman,Professor,1990,Drexel University,biweekly,False,False,Included
ajh64,88128,1/17/1959,Aaron J Hurley,Professor,1988,Drexel University,semi-monthly,False,False,Included
jf626,90790,7/23/1980,John Fotiadis,Professor,2000,Drexel University,biweekly,True,True,Opt Out
jm713,91584,11/25/1989,Jesse Mainwaring,Professor,2011,Drexel University,semi-monthly,True,True,Opt Out
jpw69,108234,1/24/1978,Julie P Wiley,Professor,2004,Drexel University,semi-monthly,False,True,Included
jpv525,112462,1/9/1989,Jeremy P Voorhees,Professor,2012,Drexel University,semi-monthly,True,False,Included
rms988,105899,1/16/1951,Rochelle M Spahn,Professor,1979,Drexel University,biweekly,True,False,Opt Out
kdo10,91914,8/13/1964,Kyle D O'Connor,Professor,1984,Drexel University,biweekly,True,False,Opt Out
rss53,104591,9/7/1956,Rachel S Schade,Professor,1976,Drexel University,biweekly,True,True,Included
els94,102231,3/2/1995,Eleanor L Sharpe,Professor,2018,Drexel University,biweekly,False,True,Included
bt653,104365,9/13/1957,Bunny Tucker,Professor,1996,Drexel University,biweekly,False,False,Opt Out
sjt16,110884,10/4/1981,Simon J Tickell,Professor,2003,Drexel University,semi-monthly,True,False,Opt Out
ae396,86339,3/4/1994,Allison E Trimarco White,Professor,2018,Drexel University,semi-monthly,True,False,Opt Out
bhw46,102314,5/26/1992,Brent H Woods,Professor,2016,Drexel University,semi-monthly,False,True,Included
bmh79,90370,10/10/1984,Brea M Heidelberg,Professor,2004,Drexel University,semi-monthly,True,False,Included
drm29,88036,10/22/1992,Duncan R McIntosh,Professor,2017,Drexel University,biweekly,False,False,Included
wec86,95922,8/16/1951,Wendy E Cox,Professor,1985,Drexel University,semi-monthly,True,False,Included
jg792,95838,2/8/1977,Jacquelin Gailey,Professor,2011,Drexel University,biweekly,True,False,Opt Out
cw264,111326,11/23/1988,Chen-Yi Wu,Professor,2008,Drexel University,biweekly,False,True,Included
sac93,101572,2/3/1979,Stephanie A Cunningham,Professor,2003,Drexel University,semi-monthly,False,True,Opt Out
dml66,94102,5/1/1992,Danielle M Lewis,Professor,2013,Drexel University,semi-monthly,False,True,Included
rlc22,84960,11/17/1954,Rachel L Casey,Professor,1986,Drexel University,biweekly,False,False,Included
am547,94612,5/12/1963,Amel Mili,Professor,1984,Drexel University,biweekly,True,False,Opt Out
ws538,85994,2/26/1989,Wesley Shumar,Professor,2010,Drexel University,biweekly,False,True,Opt Out
ake74,99533,9/19/1972,Anne K Erickson,Professor,2003,Drexel University,biweekly,False,True,Included
ma865,97074,5/2/1951,Mariangeles A Arce Hernandez,Professor,1977,Drexel University,biweekly,False,True,Opt Out
rvs83,83326,4/26/1976,Ronald V Smith,Professor,2009,Drexel University,semi-monthly,False,True,Opt Out
