Drexel ID,Annual Salary,Date of Birth,Full Name,Job Title,Year Started,Employer,Time Reporting Period,Direct Deposit,Electronic W2 Form,Turbo Tax Option
jpk54,99469,10/8/1981,John P Kuehne,Professor,2001,Drexel University,biweekly,True,True,Included
ala53,111614,7/27/1968,Amanda L Acevedo,Professor,2007,Drexel University,semi-monthly,True,True,Included
hc477,86387,10/18/1978,Hsihui Chang,Professor,2011,Drexel University,biweekly,True,True,Included
bdh867,96774,8/2/1987,Barry D Halvorsen,Professor,2013,Drexel University,semi-monthly,True,True,Opt Out
mbl72,92704,8/6/1955,Michelle B Lowry,Professor,1975,Drexel University,biweekly,True,True,Opt Out
pfv298,110186,2/18/1988,Paolo F Volpin,Professor,2008,Drexel University,semi-monthly,False,False,Included
cch18,93557,10/15/1962,Christopher C Henderson,Professor,1987,Drexel University,biweekly,True,False,Opt Out
ank73,85642,12/13/1964,Alexander N Kalafatides,Professor,1999,Drexel University,semi-monthly,True,False,Opt Out
tl513,89233,4/22/1989,Tara Li,Professor,2015,Drexel University,semi-monthly,True,True,Included
da423,95733,4/4/1981,Daniel Albert,Professor,2004,Drexel University,biweekly,True,True,Opt Out
mem88,91195,9/20/1968,Mary E Mawritz,Professor,2005,Drexel University,biweekly,False,False,Opt Out
sh702,86139,5/15/1972,Snehal Hora,Professor,1992,Drexel University,biweekly,False,True,Included
jb232,111049,8/8/1988,Jon Boyle,Professor,2014,Drexel University,biweekly,False,True,Opt Out
smg83,105908,12/6/1955,Samuel M Goldstein,Professor,1975,Drexel University,semi-monthly,False,False,Opt Out
db714,95588,6/4/1978,Diane Botson,Professor,2013,Drexel University,biweekly,True,True,Opt Out
bmb46,100779,5/21/1990,Brett M Burchette,Professor,2017,Drexel University,biweekly,True,True,Included
rjg647,105586,12/18/1987,Robert J Godshalk,Professor,2009,Drexel University,biweekly,True,False,Included
sal72,108437,10/6/1983,Stephen A Lombardi,Professor,2007,Drexel University,semi-monthly,False,False,Opt Out
es729,109760,2/23/1958,Eric Sun,Professor,1987,Drexel University,biweekly,True,True,Included
dea15,104900,5/11/1986,Denise E Agosto,Professor,2007,Drexel University,biweekly,False,False,Opt Out
az512,83492,3/3/1968,Aspasia Zerva,Professor,1993,Drexel University,biweekly,True,False,Opt Out
jkl312,104227,10/20/1974,James K Lill,Professor,2011,Drexel University,semi-monthly,True,True,Included
cmp65,91329,1/8/1977,Curtis M Pontz,Professor,2014,Drexel University,semi-monthly,False,False,Opt Out
mf438,108923,4/6/1972,Mohammad Fanaei,Professor,2000,Drexel University,biweekly,False,True,Opt Out
kdw15,93949,3/1/1952,Kofoworola D Williams,Professor,1987,Drexel University,biweekly,True,True,Included
cm957,92234,7/2/1970,Celeste Marin,Professor,2004,Drexel University,semi-monthly,False,False,Included
gst24,92494,6/18/1981,Gregory S Troutman,Professor,2003,Drexel University,semi-monthly,True,True,Included
lav522,109376,1/27/1973,Luis A Valdez,Professor,2001,Drexel University,biweekly,False,True,Included
abg129,88313,7/11/1957,Ashley B Gripper,Professor,1983,Drexel University,biweekly,False,True,Included
jlk10,104739,10/11/1984,Josiah L Kephart,Professor,2010,Drexel University,semi-monthly,False,True,Included
jah12,97286,7/9/1963,Jana A Hirsch,Professor,2000,Drexel University,semi-monthly,True,False,Included
as934,110499,1/14/1969,Alina Schnake-Mahl,Professor,2002,Drexel University,biweekly,True,True,Included
vlj53,89954,8/2/1980,Vanessa L Johnson,Professor,2004,Drexel University,biweekly,False,True,Included
nmp81,90403,5/21/1985,Nancy M Porter,Professor,2009,Drexel University,biweekly,True,True,Included
ko806,82912,1/22/1968,Kasim Ortiz,Professor,1991,Drexel University,semi-monthly,True,False,Included
mkh47,98903,1/23/1961,Michael K Hauer,Professor,1981,Drexel University,biweekly,True,False,Opt Out
dlm798,101084,11/5/1976,Damaris Lopez Mercado,Professor,2006,Drexel University,semi-monthly,False,False,Included
pds95,90260,9/26/1994,Patrick D Smith,Professor,2016,Drexel University,semi-monthly,True,True,Opt Out
ldt19,102482,1/23/1984,Lela D Tannenbaum,Professor,2010,Drexel University,semi-monthly,False,False,Opt Out
aie86,83167,4/20/1957,Akudo I Ejelonu,Professor,1993,Drexel University,biweekly,False,False,Opt Out
ml663,87659,12/21/1975,Magdalena Leszko,Professor,2009,Drexel University,biweekly,False,True,Opt Out
dhf85,105613,12/12/1959,David H Flood,Professor,1997,Drexel University,semi-monthly,True,False,Opt Out
kdb39,107301,6/28/1972,Keith D Brady,Professor,2007,Drexel University,biweekly,False,True,Included
kag426,112319,3/22/1969,Karen A Goldschmidt,Professor,1993,Drexel University,semi-monthly,False,False,Included
jpa63,88235,9/15/1990,Joseph P Anton,Professor,2013,Drexel University,semi-monthly,True,False,Opt Out
sas66,94349,8/28/1968,Stacey A Staab,Professor,1989,Drexel University,biweekly,True,True,Included
bel81,87402,6/3/1973,Benton E Lindaman,Professor,1999,Drexel University,biweekly,False,True,Included
snk528,97690,8/2/1951,Shirin N Karsan,Professor,1981,Drexel University,biweekly,False,False,Opt Out
dme317,83270,5/18/1993,Dalia M El-Sherif,Professor,2017,Drexel University,biweekly,True,False,Opt Out
gs422,90736,5/13/1979,Gul Serbest,Professor,2018,Drexel University,biweekly,True,True,Opt Out
alr923,90040,2/11/1981,Angel L Royal,Professor,2004,Drexel University,biweekly,True,True,Included
mlb176,95872,7/24/1957,Maria L Boyer,Professor,1988,Drexel University,biweekly,True,True,Included
jcc55,102322,1/8/1950,Joanne C Cashman,Professor,1971,Drexel University,biweekly,False,False,Included
pa866,101016,9/19/1977,Philip A Vande Berg,Professor,2000,Drexel University,biweekly,True,False,Included
jtl44,103309,11/1/1976,Joshua T Lessard,Professor,2006,Drexel University,semi-monthly,True,True,Opt Out
clg31,84088,12/26/1984,Christina L Grimes,Professor,2005,Drexel University,biweekly,False,True,Opt Out
elb70,107443,8/6/1989,Erin L Brobson,Professor,2009,Drexel University,semi-monthly,False,True,Opt Out
ajb537,90094,7/20/1990,Anthony J Bracali,Professor,2010,Drexel University,semi-monthly,False,True,Opt Out
qgf40,99951,5/28/1979,Quanice G Floyd,Professor,2001,Drexel University,semi-monthly,False,True,Opt Out
krl56,107281,7/21/1950,Krista R Lowther,Professor,1978,Drexel University,semi-monthly,True,False,Included
kc551,89610,11/11/1987,Karen Curry,Professor,2010,Drexel University,biweekly,False,False,Opt Out
crp28,102939,10/2/1972,Christopher R Palo,Professor,2010,Drexel University,biweekly,True,True,Included
sdt37,83107,8/21/1981,Som D Tyagi,Professor,2008,Drexel University,semi-monthly,True,True,Included
jah60,85031,3/25/1982,James A Hartz,Professor,2007,Drexel University,biweekly,True,False,Included
ria66,83509,10/13/1956,Reuben I Advani,Professor,1989,Drexel University,semi-monthly,False,True,Included
gfs24,111339,10/6/1966,Gerald F Strachan,Professor,1991,Drexel University,biweekly,False,False,Opt Out
jeg52,101884,5/13/1973,Jim E Goepel,Professor,1993,Drexel University,semi-monthly,False,True,Included
tx832,94390,4/19/1967,Tao Xu,Professor,2005,Drexel University,semi-monthly,False,False,Included
ld312,100304,7/7/1958,Lanqing Du,Professor,1978,Drexel University,biweekly,True,False,Included
ksp94,97484,12/7/1986,Karkal S Prabhu,Professor,2011,Drexel University,semi-monthly,True,True,Opt Out
pn382,109613,3/11/1954,Providenza N Loera Rocco,Professor,1981,Drexel University,semi-monthly,False,False,Included
lsk22,87137,9/27/1978,LaVelle S King,Professor,2000,Drexel University,semi-monthly,True,True,Opt Out
sgh598,83984,10/1/1978,Stacy G Hohenleitner,Professor,1998,Drexel University,semi-monthly,False,False,Included
dda427,111955,2/9/1964,Dominic D Adams,Professor,1996,Drexel University,semi-monthly,False,False,Opt Out
jlh64,102880,5/18/1968,Jessica L Hober,Professor,2000,Drexel University,semi-monthly,False,False,Opt Out
elc561,83175,1/1/1988,Ellen L Clay,Professor,2011,Drexel University,semi-monthly,False,True,Opt Out
mbg20,92736,5/21/1986,Mary Beth Gustafson,Professor,2008,Drexel University,biweekly,False,False,Opt Out
tmb31,107154,12/2/1979,Tina M Bridda,Professor,2002,Drexel University,semi-monthly,False,False,Opt Out
mmb75,86939,8/2/1984,Madeline M Barlow,Professor,2004,Drexel University,biweekly,True,False,Included
slm96,88108,10/20/1984,Sarah L McQuade,Professor,2009,Drexel University,biweekly,False,True,Included
amf62,97941,9/25/1995,Alison M Friedlander,Professor,2020,Drexel University,semi-monthly,False,True,Included
dai21,85899,3/28/1953,Debra A Isaac,Professor,1978,Drexel University,biweekly,False,False,Included
ljb59,94389,12/21/1960,Lowell J Boston,Professor,1994,Drexel University,biweekly,False,False,Included
mlb74,110807,2/1/1963,Mark L Brack,Professor,1988,Drexel University,semi-monthly,True,False,Included
nhf45,97667,2/4/1988,Nancy H Fee,Professor,2015,Drexel University,biweekly,False,False,Opt Out
jmp68,112261,12/3/1972,Joanne M Pizzo,Professor,2005,Drexel University,biweekly,False,True,Opt Out
mlk59,102971,8/20/1958,Marc L Krawitz,Professor,1989,Drexel University,semi-monthly,True,True,Opt Out
jbb58,96586,3/13/1985,Jason B Boris,Professor,2010,Drexel University,semi-monthly,False,False,Opt Out
jds953,86610,8/4/1980,Jordan D Solomonic,Professor,2017,Drexel University,semi-monthly,False,False,Opt Out
pas13,84599,1/1/1969,Paul A Shapiro,Professor,2003,Drexel University,biweekly,False,True,Opt Out
nrt747,101487,4/3/1960,Nancy R Trainer,Professor,1980,Drexel University,biweekly,False,True,Included
av333,108802,11/19/1965,Ariel Vazquez,Professor,1994,Drexel University,biweekly,True,False,Opt Out
eau43,95878,2/15/1975,Emily A Urban,Professor,2003,Drexel University,semi-monthly,True,True,Opt Out
sma36,93673,12/12/1961,Salina M Almanzar,Professor,1987,Drexel University,biweekly,True,False,Opt Out
mkr94,96596,9/13/1974,Meredith K Rainey,Professor,2000,Drexel University,biweekly,True,False,Opt Out
ag448,102272,1/6/1975,Ama Gora,Professor,2011,Drexel University,semi-monthly,True,False,Opt Out
dac49,101896,2/3/1957,Dinita A Clark,Professor,1978,Drexel University,semi-monthly,True,False,Opt Out
mir633,108489,4/23/1981,Marion I Ramirez,Professor,2003,Drexel University,biweekly,True,False,Opt Out
met43,94898,5/16/1960,Megan E Tomey,Professor,1999,Drexel University,semi-monthly,True,False,Included
kag917,86076,10/21/1980,Kimberly A Gadlin,Professor,2005,Drexel University,biweekly,True,True,Included
lrj44,87592,5/17/1988,Lauren R Johnson,Professor,2014,Drexel University,semi-monthly,True,False,Included
nmc83,96995,9/25/1991,Nicole M Carter,Professor,2013,Drexel University,semi-monthly,True,True,Opt Out
bp375,92067,10/25/1965,Beth Phillips,Professor,1999,Drexel University,biweekly,False,True,Included
gd386,86018,5/20/1969,Genevieve Dion,Professor,1999,Drexel University,biweekly,False,False,Included
lle77,82317,4/17/1967,Larry L Epstein,Professor,1994,Drexel University,biweekly,False,False,Included
esq28,99230,3/13/1961,Elizabeth S Quinn,Professor,1995,Drexel University,biweekly,False,True,Opt Out
gmm71,84315,4/15/1970,Gabrielle M Mandel,Professor,2003,Drexel University,biweekly,True,False,Included
ajm63,88748,2/17/1978,Anthony J Marotta,Professor,2011,Drexel University,biweekly,False,False,Opt Out
npm96,85938,11/27/1980,Nicholas P Morgan,Professor,2005,Drexel University,biweekly,True,False,Opt Out
aja32,96128,10/24/1955,Andrew J Altrichter,Professor,1977,Drexel University,semi-monthly,True,False,Opt Out
jjw88,108930,5/2/1954,Jake J Westphal,Professor,1981,Drexel University,semi-monthly,True,True,Included
bf415,112503,8/9/1974,Ben Feldman,Professor,2012,Drexel University,biweekly,True,True,Opt Out
asn58,82640,8/5/1981,Adam S Nash,Professor,2007,Drexel University,biweekly,True,False,Included
hhh99,92176,2/6/1993,Herbie H Hickmott,Professor,2013,Drexel University,biweekly,True,False,Included
mw426,102968,5/11/1981,Marisa Watanabe,Professor,2006,Drexel University,biweekly,False,True,Included
hmo69,111160,5/5/1984,Hannah M Olin,Professor,2008,Drexel University,semi-monthly,True,False,Opt Out
dad96,91248,10/23/1989,Darian A Davis,Professor,2016,Drexel University,semi-monthly,False,False,Included
shm82,96815,6/25/1984,Sara H McElroy,Professor,2009,Drexel University,biweekly,True,False,Included
ayb47,93696,11/11/1986,Alexandra Y Bonner,Professor,2012,Drexel University,biweekly,True,False,Opt Out
mal14,111617,9/5/1968,Marcello A Luzi,Professor,2007,Drexel University,semi-monthly,True,False,Included
jkp17,112409,6/1/1955,Jennie K Pritzker,Professor,1976,Drexel University,semi-monthly,False,True,Included
kel11,107615,11/22/1979,Kendra E Linton,Professor,2017,Drexel University,semi-monthly,False,True,Opt Out
em134,85976,2/24/1989,Elizabeth Milroy,Professor,2016,Drexel University,biweekly,True,True,Included
caj55,90884,5/19/1959,Charles A Johnson,Professor,1980,Drexel University,semi-monthly,True,True,Included
sma13,108827,5/26/1991,Stephanie M Abruzzo,Professor,2017,Drexel University,semi-monthly,True,False,Included
row40,107428,3/17/1994,Robert O Weitzner,Professor,2021,Drexel University,semi-monthly,False,True,Opt Out
bbr46,109962,2/26/1956,Ben B Runyan,Professor,1993,Drexel University,semi-monthly,True,True,Opt Out
cjs619,86290,1/8/1975,Coco J Segaller,Professor,2005,Drexel University,semi-monthly,True,False,Included
kvf25,87412,2/15/1984,Karl V Fowlkes,Professor,2011,Drexel University,semi-monthly,True,False,Opt Out
ema42,86752,9/13/1963,Evangelia M Alexiou-Reo,Professor,1989,Drexel University,biweekly,False,False,Included
nla61,97421,2/9/1959,Noah L Addis,Professor,1993,Drexel University,biweekly,True,True,Opt Out
grm52,87788,8/6/1989,George R McCardle,Professor,2015,Drexel University,biweekly,True,True,Included
hhj93,98780,6/4/1967,Haru H Jang,Professor,2003,Drexel University,semi-monthly,False,False,Opt Out
mro727,92990,11/6/1985,Maia R Ottenstein,Professor,2005,Drexel University,semi-monthly,True,True,Included
jmf74,97293,8/13/1978,Jemma M Frost,Professor,2002,Drexel University,biweekly,True,True,Opt Out
pfe23,111301,7/18/1974,Peter F Egan,Professor,1998,Drexel University,biweekly,True,True,Opt Out
anl32,106178,7/22/1969,Arthur N Levy,Professor,1993,Drexel University,semi-monthly,False,True,Opt Out
sgb142,93463,6/12/1993,Stacy G Bronte,Professor,2019,Drexel University,biweekly,False,False,Opt Out
bms93,101015,2/7/1991,Bertram M Seabrooks,Professor,2012,Drexel University,biweekly,True,False,Included
ta514,84784,8/9/1955,Tamara Anderson,Professor,1985,Drexel University,semi-monthly,False,False,Opt Out
jsd33,107104,1/11/1975,Jessica S Doheny,Professor,2014,Drexel University,semi-monthly,True,False,Opt Out
cc195,85399,8/28/1984,Carlo Campbell,Professor,2009,Drexel University,semi-monthly,False,True,Opt Out
wjd76,85273,4/1/1991,Walter J DeShields,Professor,2016,Drexel University,biweekly,True,True,Included
mdg20,103544,6/19/1977,Madelaine D Gold,Professor,2006,Drexel University,biweekly,True,True,Opt Out
nk295,111728,2/8/1961,Natalie Kuenzi,Professor,2001,Drexel University,biweekly,True,True,Opt Out
hgp907,97031,2/1/1991,Haigen G Pearson,Professor,2012,Drexel University,biweekly,False,True,Included
bjw459,111862,6/15/1967,Brandon J Wallace,Professor,2007,Drexel University,biweekly,False,True,Included
kmk99,85058,11/8/1962,Katie M Knoeringer,Professor,1983,Drexel University,biweekly,False,True,Included
bks52,111542,1/22/1989,Barbara K Smolen,Professor,2009,Drexel University,biweekly,True,True,Opt Out
rmg32,100451,1/18/1952,Rami M George,Professor,1980,Drexel University,biweekly,True,False,Included
esr39,91293,9/20/1964,Emmanuela S Ruiz,Professor,1988,Drexel University,biweekly,False,False,Included
smw794,87275,8/24/1953,Susan M White,Professor,1985,Drexel University,semi-monthly,True,False,Included
tkh53,109456,4/26/1975,Timothy K Holliday,Professor,2002,Drexel University,biweekly,False,True,Included
ek211,88937,12/16/1995,Elvisa Kina,Professor,2020,Drexel University,semi-monthly,False,False,Opt Out
djf26,94736,2/14/1990,David J Flynn,Professor,2010,Drexel University,semi-monthly,False,False,Included
ar512,101531,6/5/1975,Anjani Ravi,Professor,2013,Drexel University,biweekly,False,False,Included
zng83,98080,8/13/1980,Zach N Goldbaum,Professor,2000,Drexel University,semi-monthly,True,True,Included
skg66,87739,8/13/1976,Sophie K Geagan,Professor,1997,Drexel University,semi-monthly,False,True,Opt Out
sbp50,82114,9/2/1984,Shruti B Patel,Professor,2007,Drexel University,semi-monthly,True,True,Opt Out
ssa36,98053,1/20/1973,Sara S Amer,Professor,1995,Drexel University,semi-monthly,True,False,Opt Out
aa365,87195,10/2/1975,Alexis Ayala,Professor,2002,Drexel University,semi-monthly,False,False,Included
bsf361,103754,8/7/1981,Bryan S Featherstone,Professor,2003,Drexel University,biweekly,False,True,Opt Out
baa94,85721,5/19/1995,Brook A Antalosky,Professor,2016,Drexel University,biweekly,False,False,Opt Out
kaf14,111013,12/21/1994,Katherine A Fiocca,Professor,2018,Drexel University,semi-monthly,True,True,Included
dvm16,83804,1/19/1952,Dana V Mitchell,Professor,1972,Drexel University,semi-monthly,False,True,Opt Out
nbp36,92974,1/2/1966,Nidhi B Patel,Professor,2002,Drexel University,biweekly,False,False,Included
aon30,84376,11/15/1964,Assal O Nasir,Professor,1984,Drexel University,semi-monthly,True,True,Opt Out
ss921,89990,8/15/1962,Shivashree Sekar,Professor,1986,Drexel University,biweekly,True,False,Opt Out
sdt98,95058,11/26/1986,Summer D Thompson,Professor,2012,Drexel University,biweekly,False,True,Opt Out
icn33,111952,4/9/1990,Ian C Nichols,Professor,2017,Drexel University,semi-monthly,False,True,Included
sab72,86390,8/24/1985,Sam A Baldwin,Professor,2005,Drexel University,biweekly,True,True,Opt Out
kgs73,112696,1/14/1959,Karl G Siegert,Professor,1998,Drexel University,biweekly,False,False,Included
jja73,88494,2/24/1959,Jasmine J Alexander-Floyd,Professor,1988,Drexel University,biweekly,True,True,Included
kmc16,91326,6/20/1984,Kylie M Cherneskie,Professor,2007,Drexel University,biweekly,True,True,Opt Out
rmk41,98109,1/12/1988,Rachel M Kennedy,Professor,2013,Drexel University,biweekly,False,True,Included
kas73,102285,8/4/1984,Kathryn A Swanson,Professor,2009,Drexel University,biweekly,True,True,Included
gs145,85340,2/20/1994,Greg Schwenk,Professor,2017,Drexel University,semi-monthly,False,False,Included
jtf29,102056,5/2/1966,Jake T Falkowski,Professor,2006,Drexel University,biweekly,True,False,Included
amr29,96245,6/7/1953,Alexa M Rhoads,Professor,1990,Drexel University,biweekly,True,True,Included
pwd11,104810,5/19/1991,Paul W Deroo,Professor,2017,Drexel University,biweekly,False,True,Opt Out
zc904,111185,2/7/1951,Zeyu Cao,Professor,1988,Drexel University,biweekly,True,False,Included
nso384,97648,4/27/1979,Nichole S O'Neill,Professor,2015,Drexel University,biweekly,True,False,Included
jkw493,112095,1/14/1982,Jerica K Wilson,Professor,2005,Drexel University,semi-monthly,False,True,Included
tjc195,89228,8/16/1972,Thomas J Caggiano,Professor,1997,Drexel University,semi-monthly,True,True,Opt Out
dsm70,98368,3/24/1982,Dionicio S Martinez,Professor,2005,Drexel University,biweekly,False,True,Included
qw238,96526,10/9/1982,Qi Wang,Professor,2007,Drexel University,biweekly,False,False,Opt Out
js343,108789,2/20/1972,Joan Sherlock,Professor,1993,Drexel University,biweekly,False,True,Opt Out
mes67,92071,12/12/1976,Melissa E Selverian,Professor,2012,Drexel University,semi-monthly,True,True,Opt Out
sm656,83290,2/22/1972,Sreyashi Mukherjee,Professor,1993,Drexel University,semi-monthly,False,False,Opt Out
bjh27,112153,8/4/1953,Barbara J Hoekje,Professor,1977,Drexel University,semi-monthly,False,False,Opt Out
gsa14,95274,10/18/1957,Greg S Albright,Professor,1977,Drexel University,biweekly,False,False,Opt Out
dmg72,112278,12/16/1964,Danie M Greenwell,Professor,1997,Drexel University,semi-monthly,True,False,Opt Out
drs17,97380,4/28/1981,Don R Simon,Professor,2002,Drexel University,semi-monthly,True,True,Opt Out
hc102,105911,1/1/1959,Heather Christie,Professor,1993,Drexel University,semi-monthly,True,False,Opt Out
nj494,87159,11/2/1974,Nick Joseph,Professor,2005,Drexel University,biweekly,True,True,Opt Out
jro93,95061,11/19/1978,Julia R Otto,Professor,2006,Drexel University,biweekly,True,True,Opt Out
csh45,93510,6/5/1986,Chelsea S Hogue,Professor,2006,Drexel University,semi-monthly,False,True,Included
jdb978,110662,1/22/1988,Joshua D Benjamin,Professor,2010,Drexel University,biweekly,False,False,Opt Out
mw482,89048,1/15/1968,Marshall Warfield,Professor,2005,Drexel University,semi-monthly,False,True,Included
smb943,97248,6/11/1955,Sharon M Brubaker,Professor,1983,Drexel University,biweekly,True,False,Opt Out
teh63,95216,5/15/1991,Travis E Harman,Professor,2012,Drexel University,semi-monthly,False,True,Included
nap56,109459,10/27/1951,Nick A Procopio,Professor,1984,Drexel University,biweekly,False,False,Included
sak92,87054,11/5/1961,Stefanie A Kroll,Professor,1999,Drexel University,biweekly,True,True,Opt Out
acl15,102459,6/6/1995,Amanda C Lough,Professor,2017,Drexel University,semi-monthly,False,False,Included
db976,93444,9/2/1984,Debjani Bhattacharyya,Professor,2007,Drexel University,biweekly,False,False,Opt Out
kae658,93699,7/24/1965,Keiko A Edmondson,Professor,1996,Drexel University,semi-monthly,True,True,Opt Out
jpc864,110839,12/9/1955,John P Coppola,Professor,1982,Drexel University,semi-monthly,False,True,Included
phr99,99004,8/4/1965,Pat H Russell,Professor,1996,Drexel University,semi-monthly,False,False,Included
wc163,106587,10/17/1990,Wonsang Cho,Professor,2013,Drexel University,biweekly,False,True,Opt Out
rea21,110698,4/25/1958,Rose E Adkisson,Professor,1986,Drexel University,biweekly,False,False,Opt Out
ahk468,85476,10/17/1986,Aiza H Kabeer,Professor,2011,Drexel University,semi-monthly,False,True,Included
ajf40,83091,3/17/1954,Alexander J Furia,Professor,1981,Drexel University,biweekly,False,False,Opt Out
ejh208,98456,6/13/1961,Eammon J Hart,Professor,1998,Drexel University,semi-monthly,False,False,Included
pc735,85592,2/4/1984,Patrick Clarke,Professor,2010,Drexel University,biweekly,True,True,Opt Out
djm33,82019,1/15/1961,Dominick J Macaluso,Professor,1998,Drexel University,semi-monthly,True,True,Included
rkp37,106140,5/28/1975,Ronald K Perline,Professor,1998,Drexel University,biweekly,False,False,Opt Out
yg567,107449,10/5/1980,Yixin Guo,Professor,2007,Drexel University,biweekly,False,True,Opt Out
ajk808,110811,5/1/1988,Adam J Knowles,Professor,2010,Drexel University,biweekly,True,True,Opt Out
djc924,106698,2/25/1995,Dan J Casey,Professor,2021,Drexel University,biweekly,True,True,Included
tcr33,97677,4/26/1969,Troy C Ray,Professor,2000,Drexel University,semi-monthly,True,True,Opt Out
ch245,95325,10/20/1993,Chase Hatcher,Professor,2018,Drexel University,semi-monthly,True,False,Included
crg70,93602,7/10/1991,Colin R Green,Professor,2018,Drexel University,semi-monthly,True,True,Opt Out
bre73,90187,10/16/1990,Brady R Eckert,Professor,2014,Drexel University,semi-monthly,False,True,Opt Out
tvm942,93298,4/3/1970,Trevor V McCaffrey,Professor,1999,Drexel University,semi-monthly,False,True,Opt Out
jeg59,95742,8/8/1967,Justin E Gambrell,Professor,1995,Drexel University,semi-monthly,False,False,Included
gmm77,100367,11/25/1964,Girish M Menda,Professor,1994,Drexel University,semi-monthly,False,True,Included
nv613,92579,11/22/1974,Nijanthan Vasudevan,Professor,1996,Drexel University,semi-monthly,True,False,Included
ras53,107509,7/18/1982,Riya A Shah,Professor,2009,Drexel University,biweekly,True,True,Included
kth79,106742,3/22/1986,Keri T Heuer,Professor,2013,Drexel University,semi-monthly,True,False,Opt Out
ehw75,91863,11/18/1976,Eli H Worth,Professor,2005,Drexel University,semi-monthly,True,True,Opt Out
cml26,104645,7/10/1995,Christina M Ludwig,Professor,2015,Drexel University,semi-monthly,False,True,Opt Out
jam62,98192,3/13/1964,Jillian A Mellen,Professor,2001,Drexel University,semi-monthly,True,False,Included
jg524,89181,7/22/1989,Julian Goddy,Professor,2013,Drexel University,semi-monthly,True,False,Opt Out
ks821,84902,11/20/1950,Kevin Shine,Professor,1973,Drexel University,biweekly,False,True,Opt Out
mf209,87212,8/8/1981,Mario Frakulla,Professor,2002,Drexel University,biweekly,True,True,Opt Out
wew99,86377,8/16/1974,William E Watson,Professor,2006,Drexel University,semi-monthly,False,True,Included
aa925,102354,12/4/1982,Amelia A Hoover Green,Professor,2005,Drexel University,semi-monthly,True,True,Included
bh688,102152,11/3/1968,Brittany Harman,Professor,2002,Drexel University,semi-monthly,True,False,Opt Out
jmh778,86340,7/24/1973,Jordan M Hyatt,Professor,1993,Drexel University,biweekly,True,True,Included
meb66,107281,3/23/1950,Megan E Bolton,Professor,1976,Drexel University,semi-monthly,False,False,Included
lgz11,98049,8/17/1991,Laurie G Zinberg,Professor,2018,Drexel University,biweekly,False,False,Opt Out
gan99,108489,3/14/1961,Gordian A Ndubizu,Professor,1995,Drexel University,semi-monthly,True,False,Included
cc847,90699,9/12/1974,Chase Chen,Professor,1999,Drexel University,biweekly,False,True,Opt Out
jwr35,87468,11/28/1970,James W Rinier,Professor,2007,Drexel University,semi-monthly,True,True,Opt Out
chh64,82700,9/1/1973,Chelsey H Hill,Professor,1995,Drexel University,semi-monthly,True,False,Included
imn82,108617,6/13/1957,Irina M Nedelcu,Professor,1981,Drexel University,biweekly,True,True,Included
hdm18,109619,9/19/1988,Hazem D Maragah,Professor,2011,Drexel University,semi-monthly,False,True,Opt Out
oa613,106240,6/7/1986,Oscar A Camacho Ruelas,Professor,2010,Drexel University,biweekly,True,False,Opt Out
nt463,104747,12/9/1978,Niki Torskiy,Professor,2007,Drexel University,biweekly,True,False,Opt Out
dar93,97406,6/19/1968,Daniel A Ripperger-Suhler,Professor,1999,Drexel University,semi-monthly,False,True,Included
ak113,86437,10/18/1953,Aleksandra Kirilakha,Professor,1988,Drexel University,semi-monthly,True,True,Included
jc624,110861,1/13/1960,Jason Chen,Professor,1993,Drexel University,biweekly,False,False,Included
wmg358,89274,11/7/1983,Wahib M Ghazni,Professor,2007,Drexel University,semi-monthly,True,True,Opt Out
mcd201,90121,1/26/1972,Mike C D'Antuono,Professor,2011,Drexel University,biweekly,True,False,Included
bcs909,87898,8/16/1965,Bradford C Sodowick,Professor,1991,Drexel University,semi-monthly,True,True,Opt Out
jcl91,105072,8/4/1975,Jeffrey C Leventry,Professor,2015,Drexel University,biweekly,True,True,Included
jmp56,110825,3/4/1968,Justin M Piper,Professor,1994,Drexel University,biweekly,False,True,Included
cw983,100199,11/16/1961,Cheng Wang,Professor,1986,Drexel University,biweekly,False,False,Included
dp401,104971,2/2/1968,Daria Popova,Professor,2003,Drexel University,semi-monthly,True,False,Opt Out
iy488,82731,3/7/1970,Isha Yadav,Professor,2000,Drexel University,semi-monthly,False,False,Opt Out
pg957,103592,7/3/1965,Prateek Gulati,Professor,1988,Drexel University,semi-monthly,False,False,Included
cma88,108689,1/7/1964,Carissa M Anthony,Professor,1987,Drexel University,semi-monthly,False,True,Included
mab37,99498,10/7/1970,Morgan A Bale,Professor,2007,Drexel University,biweekly,True,True,Included
wp153,110124,8/6/1951,Wendy P Van Ginkel,Professor,1981,Drexel University,biweekly,True,True,Included
lk201,96907,4/12/1968,Leila Karlsen,Professor,1999,Drexel University,biweekly,True,False,Opt Out
rf648,100686,10/7/1970,Robert Foster,Professor,1998,Drexel University,semi-monthly,True,False,Opt Out
ckw496,109225,10/20/1983,Cynthia K Weiss,Professor,2010,Drexel University,semi-monthly,False,False,Included
rat77,99241,11/9/1969,Ross A Trachtenberg,Professor,1995,Drexel University,biweekly,True,True,Opt Out
cpn79,109063,8/17/1973,Cassidy P Novzen,Professor,2008,Drexel University,biweekly,True,True,Included
and59,83590,7/23/1992,Alyssa N Davella,Professor,2014,Drexel University,semi-monthly,False,False,Opt Out
